ID	start	end	transcription
BP-S11-D-15	84.987	85.095	うん
BP-S11-B-19	85.461	85.741	なんか
BP-S11-B-20	86.407	87.266	結構その
BP-S11-B-21	87.532	89.474	ドリンクを売ってる場所から離れてる
BP-S11-B-22	89.676	90.365	っていうのと
BP-S11-D-16	90.523	90.856	うん
BP-S11-B-23	90.84	96.302	あと 南エリアだと 横にあるのが クレープとかじゃがバタとかアメリカンドッグとか
BP-S11-D-17	96.638	97.101	うん
BP-S11-B-24	96.765	97.08	なんか
BP-S11-B-25	97.94	99.527	水分が欲しくなるような
BP-S11-D-18	99.474	100.061	うん
BP-S11-B-26	99.739	101.175	ものとかがあったんで
BP-S11-A-31	100.083	100.455	うーん
BP-S11-C-11	100.762	100.986	うん
BP-S11-B-27	101.715	103.712	ま ドリンクがあればその 一緒に
BP-S11-B-28	104.194	107.581	買おうっていうその 相乗効果みたいなのが狙えるんじゃないか
BP-S11-B-29	107.914	108.451	っていうのを
BP-S11-C-12	108.66	109.945	おーー
BP-S11-D-19	109.2	109.555	うん
BP-S11-B-30	109.44	109.895	もあって
BP-S11-B-31	110.154	110.409	て
BP-S11-B-32	110.948	112.138	そう考えました
BP-S11-D-20	112.244	112.54	なるほど
BP-S11-C-13	113.466	113.964	なるほど
BP-S11-C-14	116.136	117.352	で 自分が
BP-S11-C-15	118.216	120.3	そうですね じゃあ西エリアで
BP-S11-D-21	120.138	120.5	うん
BP-S11-A-32	120.786	121.005	はい
BP-S11-C-16	122.084	123.828	やきそばのとなりなので
BP-S11-A-33	123.931	124.12	はい
BP-S11-C-17	124.551	125.37	お好み焼き
BP-S11-D-22	125.706	126.289	あー
BP-S11-B-33	125.957	126.829	あー
BP-S11-C-18	127.014	130.708	ここ全体みてその店舗は一つもなかったので
BP-S11-D-23	130.947	131.367	なるほど
BP-S11-C-19	131.156	134.897	まあ 先ほど{A}の方言われてた 主食類で
BP-S11-D-24	134.974	135.299	うん
BP-S11-C-20	135.912	137.376	いいのかなと思いつつ
BP-S11-C-21	137.679	137.976	で
BP-S11-C-22	138.462	142.557	子供 親子連れは多いので 一つ買って親子で食べるみたいな
BP-S11-D-25	140.091	140.41	うん
BP-S11-D-26	142.542	143.013	うん
BP-S11-B-34	142.798	144.168	あー なるほど
BP-S11-C-23	143.349	144.819	ちょうどいい大きさなのかなと思っ
BP-S11-C-24	145.024	148.026	て そこに やき お好み焼きを入れてみました
BP-S11-C-25	149.209	149.492	はい
BP-S11-C-26	150.454	150.906	以上です
BP-S11-D-27	155.237	155.55	えーっ
BP-S11-D-28	156.352	156.797	と
BP-S11-D-29	157.724	160.314	わたくしは東エリアを考えまして
BP-S11-D-30	160.623	164.179	えっと 最初は西も考えたのですが えっと 子供の来場が
BP-S11-D-31	164.562	167.548	えっとまあ終日平均で5パーセントということを考えると
BP-S11-D-32	167.934	168.845	ま 子供ー
BP-S11-D-33	169.047	171.99	ってまあ収益を獲得するのは厳しいかなと思いましてまあ
BP-S11-D-34	172.423	173.144	まあ高校生が
BP-S11-D-35	173.82	175.46	ま高校生も12パーセントと
BP-S11-D-36	175.803	176.399	くるような まあ
BP-S11-D-37	176.715	177.919	あの東エリア あとはまあ
BP-S11-D-38	179.093	181.114	年配の方もたくさん来るようなので まあ
BP-S11-D-39	181.432	182.539	東エリアで
BP-S11-D-40	183.038	187.239	まあポップコーンとかを売るのがいいのかなとまあ高校生うけもしやすいし
BP-S11-B-35	185.023	185.355	あー
BP-S11-C-27	186.159	186.628	東の
BP-S11-D-41	188.552	188.794	まあ
BP-S11-D-42	189.486	192.884	まあおやつということでよいのかなと思いました 最初正門も考えたん
BP-S11-D-43	193.215	196.408	付近のあたりも考えましたが 激戦地区ということでまあ
BP-S11-D-44	196.809	198.245	ちょっと難しいかなと
BP-S11-D-45	198.645	201.215	いうふうに思ってまあやりやすそうな東エリアが
BP-S11-D-46	201.664	203.95	良いのかなと思いまして 東エリアを選びました
BP-S11-C-28	204.799	205.146	はい
BP-S11-C-29	206.268	206.912	さあ
BP-S11-C-30	210.011	211.13	どうしましょうか すごい
BP-S11-D-47	210.711	211.374	どうしましょうね
BP-S11-A-34	211.307	212.067	んーどうしましょうか
BP-S11-B-36	211.37	211.798	うん
BP-S11-C-31	211.854	212.56	もうなんか
BP-S11-B-37	212.139	212.982	（何も言ってない）
BP-S11-C-32	212.773	216.023	{B}の方の南のドリンクがすごいしっくりきたんすよ
BP-S11-A-35	213.423	213.715	うん
BP-S11-D-48	215.077	216.705	そう {B} 一番しっくりきました 私も
BP-S11-C-33	216.023	216.511	{LAUGH}
BP-S11-B-38	216.208	216.588	あ
BP-S11-C-34	216.511	217.413	すごいしっくりきたんすよ
BP-S11-B-39	216.588	216.986	{LAUGH}
BP-S11-A-36	217.046	217.666	うーん
BP-S11-C-35	218.116	220.558	たしかに 甘いものしょっぱいものしかなくて
BP-S11-C-36	221.427	222.148	ドリンクがない
BP-S11-B-40	221.717	222.207	うん
BP-S11-D-49	222.756	224.78	ドリンクがしかも正門なんですね
BP-S11-B-41	222.896	223.584	うん うん
BP-S11-D-50	225.1	227.726	一番多分普通のドリンクを打ってそうなのが正門で
BP-S11-C-37	226.372	226.982	そうですよね
BP-S11-B-42	227.303	227.854	本当に
BP-S11-D-51	228.067	230.1	近くにあるのがタピオカドリンクとかってなんかちょっと
BP-S11-B-43	229.003	229.6	ドリンク
BP-S11-B-44	229.937	230.58	{LAUGH}
BP-S11-D-52	230.468	231.585	好みが分かれそうな{LAUGH}
BP-S11-B-45	231.121	231.741	{LAUGH}
BP-S11-A-37	231.194	231.611	{LAUGH}
BP-S11-C-38	231.253	231.581	はい
BP-S11-C-39	232.032	233.858	すごいいいなと思ったんですけど
BP-S11-B-46	232.598	233.22	うん なんか
BP-S11-B-47	233.584	234.02	うん なんか あ
BP-S11-D-53	233.802	234.481	確かに すごい
BP-S11-C-40	234.988	237.803	でもそれだけでまあ一応すごい自分はいいなと思いました
BP-S11-B-48	235.408	235.683	うん
BP-S11-B-49	235.978	237.01	本当ですね
BP-S11-B-50	237.818	239.028	あ ありがとう
BP-S11-C-41	238.354	238.613	はい
BP-S11-C-42	239.855	240.426	で なんだろ
BP-S11-D-54	243.064	243.585	北は
BP-S11-C-43	243.406	245.295	北はちょっときつい気がしますよね
BP-S11-D-55	244.228	245.135	ちょっときつい気がします
BP-S11-A-38	244.815	245.557	うんうん
BP-S11-D-56	245.135	245.553	{LAUGH}
BP-S11-B-52	247.596	248.549	多めですし
BP-S11-B-53	248.971	249.621	結構
BP-S11-C-44	249.17	249.365	はい
BP-S11-B-54	250.139	251.831	いろいろ売っ てるんでこの辺だと
BP-S11-B-55	254.453	255.224	北は無いな
BP-S11-C-45	255.346	256.006	どうなんでしょうね
BP-S11-D-57	255.457	256.962	そうですね あとまあ
BP-S11-C-46	256.257	257.78	この年齢層とかみてて
BP-S11-A-39	257.788	258.529	うーん
BP-S11-B-56	258.164	258.436	（何も言っていない）
BP-S11-C-47	258.762	260.015	とりあえず大学生多いですよね
BP-S11-C-48	260.264	260.743	一番
BP-S11-D-58	260.668	261.256	そうですよね
BP-S11-B-57	260.875	261.326	やっぱ
BP-S11-B-58	262.264	262.894	あれですね
BP-S11-C-49	262.928	264.645	で次に多いのがなぜか
BP-S11-D-59	264.973	265.755	40代
BP-S11-C-50	265.274	267.224	40から55までの間が
BP-S11-B-59	265.483	266.213	10代
BP-S11-D-60	266.307	268.663	まあ親じゃないかなっていう たぶん親
BP-S11-B-60	266.824	267.14	お お
BP-S11-A-40	266.851	267.328	うん
BP-S11-B-61	267.335	269.102	確かに 親御さん
BP-S11-C-51	267.576	269.04	で そう 親だと思ったんですけど
BP-S11-A-41	268.982	269.256	うん
BP-S11-C-52	269.386	270.165	親御さん
BP-S11-D-61	269.46	269.905	あでも
BP-S11-C-53	270.381	270.47	で
BP-S11-C-54	270.686	271.391	来ますか
BP-S11-C-55	271.391	271.711	{LAUGH}
BP-S11-A-42	271.815	273.453	あ でも学園祭て結構あれ
BP-S11-D-62	271.849	272.499	あと
BP-S11-A-43	273.657	275.272	じ 地元の方結構多いですよ
BP-S11-C-56	274.704	277.031	あーなるほど 地元の方が来るのか
BP-S11-B-62	275.301	276.644	あー なるほど
BP-S11-D-63	275.649	276.21	そっか
BP-S11-A-44	276.703	276.951	はい
BP-S11-B-63	277.679	278.414	近所とか
BP-S11-C-57	278.099	279.042	この年齢層は
BP-S11-C-58	279.422	281.988	どういった方なのかなと思って さっき一応考えたんですけど
BP-S11-D-64	280.857	281.307	とか
BP-S11-B-64	281.098	281.769	確かに
BP-S11-A-45	281.169	281.437	はい
BP-S11-D-65	282.297	287.832	あとはまあ こと 高校生とかだとまあオープンキャンパスの代わりに学園祭に来てみたりして あとは
BP-S11-C-59	285.01	285.691	あー
BP-S11-C-60	286.401	287.167	たしかにたしかに
BP-S11-D-66	288.232	289.999	子供が来れない場合に
BP-S11-D-67	290.439	293.629	親が代わりに行って学生相談コーナーに行くみたいな
BP-S11-A-46	292.53	292.788	うん
BP-S11-C-61	292.665	293.212	あー
BP-S11-B-65	293.72	294.835	あーなるほど
BP-S11-C-62	294.018	294.769	そうすると
BP-S11-D-68	294.087	295.564	そうですね この時期だともう
BP-S11-C-63	295.741	299.14	学生こ しょう相談コーナーに行く方がたぶん流れ多いですよね
BP-S11-B-66	296.745	297.533	おんなじだな
BP-S11-B-67	298.481	299.459	ぬふ 確かに
BP-S11-D-69	298.675	299.934	流れが多いので
BP-S11-B-68	300.88	302.467	学生相談かあ
BP-S11-C-64	301.424	302.328	であとまあたぶん
BP-S11-D-70	301.619	302.233	しかも相談
BP-S11-C-65	302.561	303.925	大学生の話だと
BP-S11-D-71	302.753	303.18	うん
BP-S11-C-66	304.175	305.43	メインステージとか行きますよね
BP-S11-D-72	305.728	306.511	あー
BP-S11-B-69	306.202	307.63	あー行くかもしれない
BP-S11-C-67	307.773	308.735	メインステージ
BP-S11-C-68	308.94	309.773	この場合どっち通る
BP-S11-C-69	310.009	310.406	通るでしょう
BP-S11-C-70	310.514	311.288	{LAUGH}
BP-S11-B-71	311.273	312.032	あ でも なんか
BP-S11-D-73	311.368	312.18	んー
BP-S11-A-47	311.519	312.355	うーん
BP-S11-C-71	312.108	313.961	なんかまあ左でも右でもありそうですけど
BP-S11-D-74	314.115	314.548	うん
BP-S11-C-72	314.448	315.205	そうすると
BP-S11-B-73	315.269	317.46	でもやっぱ正門からこう入ってくる
BP-S11-C-73	315.844	316.406	まさっき
BP-S11-C-74	317.811	320.198	南側にはあんまいかないイメージがあるんですよね
BP-S11-B-74	320.331	321.276	確かに
BP-S11-D-75	320.414	321.268	まあ確かに
BP-S11-C-75	320.414	322.404	たしかにすごいいいんですけど 案が
BP-S11-D-76	324.059	325.003	たしかに
BP-S11-C-76	324.396	325.882	うーん 行くのかなっていう
BP-S11-B-75	324.52	325.27	確かに
BP-S11-B-76	325.921	327.438	確かに 裏門から入る
BP-S11-B-77	327.703	328.858	っていうのがまず少ない
BP-S11-C-77	329.015	329.74	はいはいはい
BP-S11-A-48	329.226	330.306	うーん
BP-S11-B-78	329.474	330.224	いくらその
BP-S11-B-79	330.461	331.609	開いてるとはいえ
BP-S11-B-80	332.239	332.764	少ない
BP-S11-B-81	332.98	333.681	っていうのはあるか
BP-S11-C-78	333.613	335.442	人の通り的に考えると
BP-S11-C-79	335.917	337.689	まあき 正門前はもちろんですけど
BP-S11-A-49	335.946	336.853	そうですねえ
BP-S11-C-80	338.596	340.135	次考えると東かな
BP-S11-A-50	340.076	340.688	うーん
BP-S11-C-81	340.394	341.444	っていう気もします
BP-S11-B-82	340.777	341.262	確かに
BP-S11-D-77	342.839	343.801	東 か
BP-S11-D-78	345.791	349.468	あるいはに あー西ワンチャンないかあ
BP-S11-C-82	348.107	348.706	んー で
BP-S11-C-83	349.416	355.014	去年来ていなかったのでわからないんですけど わくわくランドっていうのはこれどういった場所なのか知ってますか
BP-S11-D-79	351.92	352.084	はい
BP-S11-D-80	354.56	359.056	あーの 確か動物園みたい わ たぶん わかんないんですけど動物園みたいな奴
BP-S11-B-83	355.767	356.112	{LAUGH}
BP-S11-A-51	356.897	357.202	うん
BP-S11-C-84	357.31	357.447	わ
BP-S11-A-52	357.821	358.237	あでもこれ
BP-S11-C-85	358.216	358.438	ああ
BP-S11-A-53	358.563	360.608	これ別に成蹊のってわけじゃないので
BP-S11-C-86	360.082	361.687	あ せいけい そっか成蹊のわけじゃないんだ
BP-S11-D-81	360.489	360.883	あー
BP-S11-B-84	360.496	361.405	う う ない
BP-S11-A-54	361.373	361.705	はい
BP-S11-B-85	361.405	361.769	{LAUGH}
BP-S11-C-87	362.06	362.426	なるほど
BP-S11-B-86	362.45	364.295	あーまあたぶんせっと
BP-S11-A-55	362.788	363.939	あの 位置考えると
BP-S11-C-88	362.874	363.961	もう成蹊のイメージだった
BP-S11-C-89	363.961	364.224	{LAUGH}
BP-S11-B-87	364.498	364.882	まあ まあ 
BP-S11-B-88	365.105	366.946	若干それと被らせても
BP-S11-A-56	365.195	365.374	はい
BP-S11-C-90	365.427	365.929	はいはいはい
BP-S11-B-89	367.534	368.619	いい気はするけど
BP-S11-C-91	368.714	372.511	ま そうですね まあここに書いてある親子連れがよく通るっていう情報を
BP-S11-D-82	370.578	371.054	うん
BP-S11-B-91	370.688	371.387	{LAUGH}
BP-S11-A-57	371.394	371.691	はい
BP-S11-C-92	372.814	373.576	得ておきましょう
BP-S11-C-93	374.364	374.97	わかりました
BP-S11-B-92	374.663	375.318	そうですね
BP-S11-A-58	375.415	377.352	微妙にちょっと成蹊ではないです これは
BP-S11-B-93	377.433	378.111	{LAUGH}
BP-S11-C-94	377.64	378.08	ああ
BP-S11-C-95	378.468	378.823	たしかに
BP-S11-B-94	379.202	379.788	確かに
BP-S11-A-59	379.248	380.754	微妙じゃないです 全然違いますね
BP-S11-C-96	379.601	380.092	テント
BP-S11-C-97	381.439	384.537	でもテントっていうのはこれ多分父兄の方とか入る感じですかね
BP-S11-A-60	384.998	387.13	うーん よくわかんないです よくわかんないですけど
BP-S11-B-95	385.135	386.053	ですかね それとも
BP-S11-B-96	386.586	387.511	本部とか
BP-S11-C-98	387.511	389.449	あー や そうすると近くに
BP-S11-A-61	387.618	387.895	はい
BP-S11-B-97	387.908	389.125	そういうのとかですか
BP-S11-C-99	389.832	391.739	飲み物やあってもいいなって気もしますよね
BP-S11-B-98	391.697	395.165	あーこれは休憩 あ でも休憩所はちゃんと別にあるんですよね
BP-S11-C-100	394.885	395.436	はいはいはい
BP-S11-A-62	395.095	395.369	うん
BP-S11-C-101	396.098	397.106	休憩場
BP-S11-C-102	398.79	399.63	難しいなそうすると
BP-S11-B-99	399.622	400.019	うー
BP-S11-B-100	400.418	400.954	難しい
BP-S11-C-103	401.364	403.413	とりあえずこの案から選ぶ感じでいいですかね
BP-S11-D-84	401.411	402.444	あ うーん
BP-S11-D-85	403.405	403.96	そうですね
BP-S11-B-101	403.667	404.251	そうですよ
BP-S11-A-63	404.19	404.774	そうですね
BP-S11-C-104	404.463	406.555	他何かいい案があればいっていただいて
BP-S11-A-64	407.028	407.407	うん
BP-S11-D-86	410.435	411.781	んー難しいなあ
BP-S11-B-103	411.581	412.677	難しいなあ
BP-S11-A-65	411.611	414.553	ま 主食類が多分いち 一番売れるんじゃないかとは思ったんです
BP-S11-D-87	414.028	415.617	そんな気もしますよね
BP-S11-B-104	414.423	415.05	確かに
BP-S11-A-66	415.729	416.052	うん
BP-S11-C-105	417.703	417.975	でな
BP-S11-C-106	418.74	422.151	うーん 主食が一番高くて売れそうです
BP-S11-A-67	422.267	422.474	はい
BP-S11-D-88	424.28	429.003	さっきの粉ものでまとめた その西エリアにお好み焼きっていうのも私すごいおもしろかったんですよ
BP-S11-C-107	426.825	427.342	はいはいはい
BP-S11-B-106	428.913	429.488	確かに
BP-S11-D-89	429.559	433.341	焼きそばとお好み焼きっていう粉ものでまとめたのもおもしろいん
BP-S11-A-68	429.69	430.016	うん
BP-S11-A-69	430.616	431.015	うん
BP-S11-D-90	434.15	434.392	だ
BP-S11-C-108	435.0	437.359	けれども なんか まあ自分で考えておいて
BP-S11-A-70	435.356	437.52	うん まあまあ焼きそばと競合しますけど
BP-S11-D-91	435.833	436.119	が
BP-S11-C-109	437.679	439.218	人来ねえかなっていう気が
BP-S11-B-107	437.714	438.668	{LAUGH}
BP-S11-A-71	438.589	439.196	あー
BP-S11-D-92	438.782	439.87	んーど
BP-S11-C-110	439.218	440.275	{LAUGH}
BP-S11-B-108	439.485	440.306	うーん
BP-S11-A-72	440.356	440.725	うん
BP-S11-D-93	440.733	442.134	どうも そこに多く
BP-S11-B-109	440.993	441.819	難しいなあ
BP-S11-D-94	442.626	445.294	そこに粉ものとかまとめるよりは
BP-S11-C-111	445.685	446.346	うんん
BP-S11-D-95	445.73	447.971	校舎近くの東エリアにあった方が
BP-S11-A-73	447.959	448.819	ま そうですね
BP-S11-C-112	448.174	449.708	あってもたしかに良さ気ですね
BP-S11-B-110	448.69	449.212	確かに
BP-S11-D-96	449.004	449.669	あってもいいかな
BP-S11-C-113	450.128	451.525	たしかに 粉もんないですよね ここね
BP-S11-A-74	450.144	450.425	うん
BP-S11-B-111	450.284	450.797	確かに
BP-S11-B-112	451.798	452.317	確かに
BP-S11-C-114	451.934	453.11	うどん フライドポテト
BP-S11-B-113	453.788	456.788	実際主食になりそうなのがうどんぐらい
BP-S11-C-115	453.788	454.905	{LAUGH}
BP-S11-A-75	454.419	455.513	あ うどん うどんあります
BP-S11-A-76	455.78	456.78	ああ
BP-S11-D-97	455.87	456.378	うどん
BP-S11-C-116	455.974	457.078	まうどんがありますけど
BP-S11-D-98	456.614	457.835	があるけど
BP-S11-C-117	457.754	459.5	またしかに うどん うどん
BP-S11-A-77	457.915	458.327	うん
BP-S11-B-114	458.034	458.178	でも
BP-S11-B-115	458.469	460.216	うどん 食べづらくないですか
BP-S11-A-78	460.282	462.022	ま たこ焼きも近いっちゃ近いですけどね
BP-S11-C-118	460.358	461.474	うどんかあ ってなりますよね
BP-S11-A-79	462.233	462.431	まあ うん
BP-S11-B-116	462.265	462.775	確かに
BP-S11-D-99	462.423	463.101	あーあー
BP-S11-A-80	462.825	463.217	うん
BP-S11-D-100	463.908	464.43	難しい
BP-S11-B-117	464.756	465.486	難しいなあ
BP-S11-C-119	467.554	468.335	うーん でもやっぱり
BP-S11-C-120	468.604	474.054	こういうのって自分だけなのかわかんないですけど まとまってるとこ行って何があるかなって物色しません
BP-S11-D-101	474.144	475.342	あー
BP-S11-B-118	474.345	475.714	あーありますね
BP-S11-A-81	475.309	475.536	うん
BP-S11-A-82	476.423	476.813	そうですね
BP-S11-C-121	476.43	477.415	そうすると まあ
BP-S11-D-102	476.512	476.789	たしかに
BP-S11-C-122	477.617	484.01	自分で言った案なんですけど 西側のここにポツンポツンであるよりは まとまってるところにあえておいたほうが 人が通るのかなっていう
BP-S11-D-103	482.629	483.24	たしかに
BP-S11-B-119	482.975	483.575	確かに
BP-S11-A-83	483.8	484.368	そうですね
BP-S11-B-120	483.999	485.343	そうすると 東
BP-S11-B-121	486.217	487.908	エリアとかが良いですかねえ
BP-S11-A-84	486.266	487.18	東エリアですね
BP-S11-C-123	486.867	490.344	東か そうですね さっき言っていただいたように南のドリンク
BP-S11-D-104	490.406	490.853	うん
BP-S11-C-124	490.584	492.5	こん中2つかなって気がしてます
BP-S11-C-125	495.281	497.907	いいすかね 東か西 あ南かみたいな感じで
BP-S11-B-122	495.658	496.409	そうですねえ
BP-S11-D-105	497.599	498.394	ですね いいと思います
BP-S11-B-123	497.612	499.146	んーそうですね
BP-S11-A-85	498.216	498.642	んー
BP-S11-C-126	501.625	502.58	あーどうすんだろ
BP-S11-C-127	502.813	503.262	そうすると
BP-S11-B-124	503.223	504.146	難しいなあ
BP-S11-D-106	503.773	505.086	そうすると どうしましょうね
BP-S11-C-128	506.294	507.565	来場数とかなんかこれ
BP-S11-C-129	507.807	508.78	情報使えます
BP-S11-C-130	508.78	509.089	{LAUGH}
BP-S11-B-125	509.458	510.341	来場数
BP-S11-C-131	509.857	511.518	来場数みてもあんまよくわからないですよね
BP-S11-D-107	510.13	515.19	来場数 微妙に使いにくい なんか年代層みたほうがやりやすい
BP-S11-B-126	511.125	512.317	んー でも
BP-S11-A-86	511.707	512.187	んー
BP-S11-B-127	514.308	514.784	確かに
BP-S11-C-132	514.579	515.206	年齢層のが
BP-S11-C-133	515.42	515.884	いいですよね
BP-S11-B-128	516.884	521.364	来場数がでもやっぱ2時とか3時とかお昼すぎ
BP-S11-C-134	521.114	522.774	昼過ぎが多いのか そっか
BP-S11-B-129	521.698	523.23	に人がやっぱ来てる
BP-S11-B-130	523.679	524.059	っていう
BP-S11-B-131	524.41	524.836	と
BP-S11-C-135	524.468	525.636	昼過ぎにくる
BP-S11-C-136	526.013	526.375	んだ
BP-S11-B-132	526.065	527.317	ってことはなんか割と
BP-S11-C-137	527.273	528.287	あれ  飯は食わない
BP-S11-D-108	527.364	530.006	んー飯は食わないのか
BP-S11-B-133	528.042	528.644	食べ 食べ
BP-S11-C-138	528.287	529.599	{LAUGH}
BP-S11-B-134	528.901	530.164	どうなん 軽食
BP-S11-B-135	530.559	530.82	とか
BP-S11-C-139	530.933	531.762	あー
BP-S11-B-136	531.106	532.019	ですかねやっぱ
BP-S11-A-87	531.889	532.486	んー
BP-S11-C-140	532.765	534.473	そっかそうするとがっつりよりは
BP-S11-D-109	534.945	535.873	あー軽く
BP-S11-C-141	535.143	536.793	こう軽く食べれた方がいいのかな
BP-S11-B-137	535.221	536.704	か 軽めの方が
BP-S11-D-110	536.31	537.525	がっつりより軽く
BP-S11-B-138	537.71	538.604	どうなんでしょう
BP-S11-A-88	538.751	539.145	あ でも
BP-S11-B-139	539.059	540.051	難しいなあ
BP-S11-A-89	540.081	540.74	まあ 僕の
BP-S11-A-90	541.237	543.215	欅祭の経験ですけど大体 あの
BP-S11-C-142	542.443	542.677	はい
BP-S11-B-140	542.552	542.829	はい
BP-S11-A-91	544.485	544.974	大体
BP-S11-A-92	545.712	546.167	まあ
BP-S11-A-93	546.628	547.134	なんだろうな
BP-S11-A-94	547.454	547.82	その
BP-S11-A-95	548.25	551.157	店やってる人が この時間帯に休憩してみたいな
BP-S11-D-111	550.018	550.734	あーそうだ
BP-S11-B-141	550.702	551.693	あーそっか
BP-S11-C-143	551.267	552.97	あーなるほど そっか
BP-S11-A-96	551.475	552.243	そんな感じ
BP-S11-D-112	552.412	555.543	店で たしかにこの時間にシフトから外れて
BP-S11-B-142	553.151	554.429	そっか 確かに
BP-S11-A-97	553.404	553.712	（無音）
BP-S11-A-98	555.37	555.753	うん
BP-S11-C-144	555.986	556.833	それもあるのか
BP-S11-D-113	556.281	557.683	なんか食べるみたいなのもワンチャンあるんじゃ
BP-S11-B-143	556.402	556.98	そっか
BP-S11-C-145	557.083	557.731	なるほどなるほど
BP-S11-B-144	557.563	558.471	そっかそっか
BP-S11-C-146	558.431	560.145	別にあってもおかしくない
BP-S11-B-145	560.043	561.347	そっかじゃあ あってもいいんだ
BP-S11-B-146	563.081	564.446	難しい
BP-S11-A-99	563.637	564.433	去年も大体
BP-S11-A-100	564.653	565.581	主食類しか
BP-S11-A-101	565.984	566.941	買ってないですね あんまり
BP-S11-C-147	567.134	567.826	あー
BP-S11-D-114	567.209	567.844	うん
BP-S11-C-148	570.275	570.602	そっか
BP-S11-C-149	571.028	574.085	すごい反対すね 自分買わないんですよ そういう主食系を
BP-S11-D-115	574.099	574.677	あー
BP-S11-A-102	574.371	574.446	は
BP-S11-B-148	574.642	575.413	あー
BP-S11-C-150	575.796	576.205	あー
BP-S11-C-151	576.997	579.217	たしかに まあそうするとうん やっぱりどっちも
BP-S11-C-152	579.488	580.559	一長一短なので
BP-S11-A-103	580.597	580.958	うん
BP-S11-C-153	581.033	583.033	どっちでもいいのかなてちう考えになっちゃいますけど
