ID	start	end	transcription
BP-S10-B-125	407.179	409.16	例えばこのクレープだとか一番売れるはずなんですよ
BP-S10-A-56	408.092	408.835	ああ
BP-S10-A-57	409.462	410.085	なるほど
BP-S10-B-126	409.961	411.47	なんでその辺を考えると
BP-S10-B-127	412.174	418.148	どこの出店にするにせよ まあドリンクが常に売れるんでいいとして それ以外にするなら重たいものでなく軽いもの
BP-S10-B-128	418.825	421.466	安くてちょっと買って行こうっていうものがいいんじゃないかなと思いました
BP-S10-A-58	422.838	423.142	確かに
BP-S10-D-87	426.09	428.633	もっとなんか面白みのあるものとかどうですか
BP-S10-B-130	428.694	430.018	ああ 確かに
BP-S10-A-59	429.351	429.99	ああ
BP-S10-D-88	429.368	430.216	なんか去年
BP-S10-D-89	430.529	431.648	すごい売れてたのが
BP-S10-B-131	431.769	432.089	はい
BP-S10-D-90	432.324	434.329	なんだっけ ライフセービングの
BP-S10-B-132	434.485	434.91	うーん
BP-S10-A-60	434.769	435.335	ああ
BP-S10-D-91	435.1	435.373	なんか
BP-S10-A-61	435.664	436.74	アイス天ぷらでしたっけ
BP-S10-D-92	435.837	438.522	アイス はい アイス天ぷらすっごい売れてたんですよ
BP-S10-B-133	436.648	437.699	あー
BP-S10-B-134	438.266	439.048	確かに あれは
BP-S10-D-93	439.49	439.877	だから
BP-S10-D-94	440.148	440.533	なんか
BP-S10-D-95	440.839	442.575	みんなが思いつかないような
BP-S10-D-96	442.781	443.731	ものを売るかみたいな
BP-S10-B-135	442.814	443.748	うーん
BP-S10-B-136	445.131	446.79	そのままアイス天ぷらっていうのもありかもしれないですね
BP-S10-B-137	446.818	447.385	{LAUGH}
BP-S10-A-62	447.24	447.398	{LAUGH}
BP-S10-A-63	447.398	447.937	まあそうですね
BP-S10-B-138	447.687	448.187	パクって
BP-S10-A-64	447.944	449.064	{LAUGH}
BP-S10-B-139	448.196	448.649	{LAUGH}
BP-S10-A-65	449.088	449.735	無いですしね
BP-S10-B-140	449.933	450.418	うん
BP-S10-A-66	450.001	450.364	他に
BP-S10-B-141	450.859	452.079	被らない系でまとめて
BP-S10-D-97	452.151	452.605	うーん
BP-S10-B-142	453.309	455.199	揚げ物系ありますけどアイス系が
BP-S10-D-98	455.727	456.475	ないんですよね
BP-S10-B-143	455.922	456.475	ないですよ
BP-S10-D-99	456.74	457.52	10月
BP-S10-B-144	456.905	457.22	え これは
BP-S10-B-145	458.159	460.498	時期的にもアイス無しではないですよね
BP-S10-D-100	461.166	461.801	無しでも
BP-S10-A-67	461.181	462.783	そうですね10月
BP-S10-B-146	461.925	462.294	うん
BP-S10-D-101	462.287	463.529	去年寒くなかったですか
BP-S10-B-147	463.368	464.557	でもちょっと寒かったですけど
BP-S10-A-68	464.657	465.529	まあ揚げ物で
BP-S10-A-69	465.9	467.283	って多少あったかいですしね
BP-S10-D-102	466.357	466.975	うーん
BP-S10-B-148	467.109	467.62	うーん
BP-S10-A-70	467.818	471.018	あとドリンクにするとその タピオカドリンクがあるので
BP-S10-B-149	471.161	471.712	うーん
BP-S10-A-71	471.535	471.814	なんか
BP-S10-A-72	472.06	473.029	飲み物飲みたいな
BP-S10-A-73	473.311	476.977	って言ったときどうせならタピオカドリンクに行ってしまう可能性があるっちゃあります
BP-S10-B-150	475.218	475.751	うーん
BP-S10-B-151	476.077	476.945	なりそうですね
BP-S10-A-74	477.459	479.559	低価格路線で行けばいいかもしんないですけどね
BP-S10-B-152	479.235	479.79	うーん
BP-S10-D-103	482.89	483.731	暖かいもの
BP-S10-D-104	484.025	484.742	売れば いいんですか
BP-S10-B-153	485.475	485.601	あ
BP-S10-B-154	485.812	488.238	そういうのもですね微妙なラインなんですよね
BP-S10-A-75	485.939	487.389	10月って微妙なんすよね
BP-S10-D-105	487.29	488.189	うーん
BP-S10-B-155	488.488	491.562	その年の気候にもよるんでまだ何とも言えない具合ですかね
BP-S10-B-156	494.955	495.77	うーん
BP-S10-A-76	499.707	499.909	まあ
BP-S10-A-77	500.58	502.318	アイス天ぷら結構いいと思いますけどね
BP-S10-B-157	502.172	502.512	うん
BP-S10-D-106	502.405	502.92	うーん
BP-S10-A-78	502.603	502.875	{LAUGH}
BP-S10-B-158	503.125	506.4	アイス天ぷら行くならに えー 東が良さそうですかね
BP-S10-A-79	507.377	509.042	そうですね
BP-S10-B-159	507.959	508.8	雰囲気的には
BP-S10-A-80	509.424	510.174	なんとなく
BP-S10-D-107	510.957	513.722	とりあえず場所 的にはもう北は無しってことですよね
BP-S10-B-160	511.074	512.034	アイス天ぷら
BP-S10-B-161	512.813	513.014	うん
BP-S10-B-162	513.931	515.575	北行きたい人いますか 逆に
BP-S10-B-163	516.333	518.039	サークル大きいと仮定して
BP-S10-B-164	518.274	518.753	激戦
BP-S10-B-165	518.964	520.019	行ってみたいって人
BP-S10-C-8	520.001	521.929	いや なかなか難しいような
BP-S10-B-166	522.212	522.86	じゃあ北は
BP-S10-C-9	522.62	524.644	新規で入るのは難しいような感じがしますね
BP-S10-D-108	523.627	524.24	うーん
BP-S10-B-167	524.166	528.616	うーん 残り新規って設定は無いんで別に新規っていう設定にしなくても 良くね
BP-S10-D-109	524.835	525.211	ああ
BP-S10-C-10	527.75	530.307	ああ 元からここにいるって設定もあるってことですか
BP-S10-B-168	530.351	530.679	はい
BP-S10-B-169	531.883	533.1	いや てかそうなるわけですよね
BP-S10-B-170	533.448	533.924	恐らく
BP-S10-D-110	535.964	538.74	でも北 ってなんかいっつもなんか店被ってません
BP-S10-B-171	538.983	539.96	まあそれは確かに
BP-S10-C-11	539.796	540.344	うーん
BP-S10-A-81	540.285	541.446	つまんなそうですよね
BP-S10-D-111	542.555	544.672	でしかもすごい激戦区だし
BP-S10-B-172	542.82	544.046	まあそれに全部かけるだけで
BP-S10-B-173	544.259	544.8	うーん
BP-S10-D-112	547.55	547.979	だから
BP-S10-D-113	548.201	548.683	北は
BP-S10-B-174	549.029	550.3	じゃあ 北無しにしましょう
BP-S10-B-176	554.181	555.279	まあ西も無しですよね
BP-S10-D-114	555.205	555.712	うーん
BP-S10-A-82	555.959	556.842	そうですね
BP-S10-B-177	555.966	557.36	東 南になり
BP-S10-A-83	559.229	559.711	うーん
BP-S10-A-84	562.092	564.259	まあおやつで行くなら冷やし
BP-S10-A-85	564.485	565.519	だと思うんですよね
BP-S10-B-178	564.775	565.105	うん
BP-S10-B-179	565.311	568.029	東の方が集客は見込めそうですよね 雰囲気的には
BP-S10-A-86	567.977	568.579	そうですね
BP-S10-B-180	568.36	569.159	メインステージの
BP-S10-B-181	569.359	570.22	席も近いですし
BP-S10-D-115	570.296	570.99	うーん
BP-S10-A-87	571.539	572.994	なんか南とか裏門
BP-S10-A-88	573.224	574.285	なってくると
BP-S10-B-182	574.483	574.988	うーん
BP-S10-A-89	574.625	578.062	入ってきた時か 帰る時か みたいな感じになりそうなんすよね
BP-S10-B-183	577.327	577.794	うーん
BP-S10-D-116	579.089	580.525	人があんまり通んないんですか
BP-S10-A-90	581.631	585.507	なんとなくせいも なんか食べ物食べたいって言ったら正門の近くに行くじゃないですか
BP-S10-B-184	584.851	585.553	うーん
BP-S10-D-117	585.412	586.22	うーん
BP-S10-A-91	586.211	588.1	裏門に行こうとはならないんで
BP-S10-B-185	588.685	590.34	休憩所も遠いですしここは
BP-S10-B-186	590.596	594.787	今度ワクワクだ ランドから出てきたグループと学生相談コーナーから出てきたグループ
BP-S10-B-187	595.011	597.714	あとテントがこれ何のテントか僕わかってないんですけど
BP-S10-B-188	598.924	599.979	ここのテントエリア
BP-S10-A-92	599.627	599.911	確かに
BP-S10-A-93	599.916	600.398	{LAUGH}
BP-S10-B-189	600.451	601.012	の客
BP-S10-B-190	601.379	602.969	この層がわからないんでなんとも この
BP-S10-B-191	603.379	605.414	3箇所の客からっていう感じがしますね
BP-S10-A-94	606.896	612.1	いやなんか こう学祭を楽しみに来ましたっていうよりは なんかこうちょっと何かをしに来た
BP-S10-B-192	612.272	612.714	うーん
BP-S10-A-95	612.633	617.92	まあ相談をしに来たとか子供を遊ばせに来たとかテントにまあ何かしに来たとかいう人が
BP-S10-B-193	614.129	614.627	うーん
BP-S10-B-194	618.266	618.644	うーん
BP-S10-A-96	618.281	619.06	ついでに行く
BP-S10-A-97	619.429	620.69	ってなる程度なんで
BP-S10-A-98	622.309	622.583	まあ
BP-S10-B-195	622.357	625.229	あとはおじいちゃんおばあちゃん層が来るかなって感じ若干しますけど
BP-S10-A-99	622.849	623.733	南より
BP-S10-A-100	625.57	626.787	ああそうですね
BP-S10-B-196	628.146	629.86	休憩入れてたぶんぐるっと周ると思うんで
BP-S10-B-197	633.322	637.99	東は校舎が2つあってメインステージも近いんで客は一番見込めるかなって感じは
BP-S10-B-198	638.496	639.057	しますね
BP-S10-D-118	638.911	639.509	うーん
BP-S10-D-119	641.087	642.185	じゃあ東ですか
BP-S10-B-199	642.431	644.399	東にしましょうか
BP-S10-A-101	643.862	648.466	東でなんかおやつ系っていうのが一番安定してそうな気がしますね
BP-S10-D-120	644.3	644.687	うーん
BP-S10-B-200	646.801	647.394	うーん
BP-S10-B-201	648.283	649.916	じゃ 東でとりあえず決定で
BP-S10-B-202	653.157	656.549	東にするということはターゲット層が主に
BP-S10-B-203	657.014	657.83	えー
BP-S10-B-204	658.207	660.064	いや ここってターゲット層全部になるんですかね
BP-S10-C-12	661.149	662.95	年配か高校生が多い
BP-S10-B-205	662.192	662.435	まあ
BP-S10-B-206	662.79	663.872	説明的には
BP-S10-B-207	664.14	666.174	年配や高校生が多く通るんですけど
BP-S10-B-208	667.777	668.592	実際これ
BP-S10-B-209	669.361	671.111	メインステージに行く人以外は通るでしょう
BP-S10-A-102	672.535	673.899	そうですね
BP-S10-B-210	673.503	675.99	あとフリーマーケットはガクランドもき 通りませんけど
BP-S10-A-103	676.412	679.868	てかまあ 学祭に来たら大抵通りそうですよね真ん中ですし
BP-S10-B-211	679.24	679.65	はい
BP-S10-B-212	680.207	681.35	左右どっちかに
BP-S10-B-213	681.648	687.179	分かれますけど休憩所に行く人達は通りますしメインステージは ま 半分になりますけど半分通りますし
BP-S10-D-121	688.203	690.679	校舎ん中にもだって店あるじゃないですか
BP-S10-B-214	688.429	688.538	え
BP-S10-B-215	689.731	690.105	はい
BP-S10-A-104	690.638	691.264	そうですね
BP-S10-B-216	691.012	691.822	だから割と
BP-S10-D-122	691.059	691.424	だから
BP-S10-B-217	692.674	693.759	一番
BP-S10-D-123	692.74	694.112	一番いいとおもうんです
BP-S10-B-218	694.016	696.083	うーん 北の次に集客
BP-S10-B-219	696.294	697.769	全体的に見込めるんじゃないかな
BP-S10-D-124	696.398	696.866	うーん
BP-S10-B-220	699.777	702.687	まあ 休憩所近いんで高齢者多めにはなりそう ですね
BP-S10-B-221	702.911	703.405	若干
BP-S10-A-105	704.433	704.916	そうですね
BP-S10-A-106	707.572	709.938	あとはまあその層に受ける てかまあ
BP-S10-B-222	709.459	710.101	うーん
BP-S10-A-107	710.222	712.77	割といろんな人が来そうなんでいろんな人に受ける
BP-S10-D-125	712.877	713.355	うーん
BP-S10-A-108	713.251	715.561	物だとやっぱりめずらしいものになるんですかね
BP-S10-B-223	713.301	714.09	うーん
BP-S10-B-224	716.009	716.62	そうですね
BP-S10-B-225	718.312	718.622	まあ
BP-S10-B-226	719.572	720.727	珍しいもので行くか
BP-S10-B-227	721.133	722.118	この中に
BP-S10-B-228	722.422	724.344	近くにあるものに合うものにするだとか
BP-S10-B-229	724.629	726.039	そういう選択肢もありますけど
BP-S10-A-109	729.722	730.212	まあ
BP-S10-A-110	731.12	731.72	でもやっぱり
BP-S10-A-111	732.357	734.5	おやつ系ですかね 休憩したい
BP-S10-B-230	733.327	734.118	ですねー
BP-S10-B-231	734.724	735.35	うーん
BP-S10-A-112	734.987	737.118	ってところにうどん フライドポテト 豚汁
BP-S10-A-113	737.304	737.744	ってきて
BP-S10-A-114	738.603	740.027	綿飴かって感じですかね
BP-S10-B-232	740.42	741.355	僕 まあ そうです
BP-S10-B-233	741.62	745.649	おやつ系が綿飴しかないんで まあフライドポテトもおやつ系って言えばおやつ系ですけど
BP-S10-A-115	746.829	747.6	甘いもの
BP-S10-B-234	747.579	748.827	うん 軽く食べる
BP-S10-A-116	748.05	748.798	がいいなと
BP-S10-B-235	749.825	751.214	別甘くなくてもいいんじゃないですかね
