ID	start	end	transcription
BP-S2-A-41	103.872	104.181	うん
BP-S2-C-12	103.992	104.488	うーん
BP-S2-D-15	105.073	105.46	やっぱ狙い
BP-S2-D-16	105.66	106.441	どころかなって思います
BP-S2-A-42	106.408	106.711	うん
BP-S2-C-13	106.772	107.443	そうですね
BP-S2-A-43	107.96	108.47	どうですか
BP-S2-B-8	108.426	108.523	あっ
BP-S2-B-9	108.908	110.047	大丈夫です 東で
BP-S2-A-44	109.399	109.7	はーい
BP-S2-A-45	109.9	110.893	じゃ東エリアで
BP-S2-A-46	111.679	112.317	大丈夫ですか
BP-S2-C-14	112.609	112.825	はい
BP-S2-A-47	113.047	113.334	はーい
BP-S2-A-48	113.962	114.359	じゃあ
BP-S2-A-49	114.657	114.862	出
BP-S2-A-50	115.414	116.108	展内容
BP-S2-A-51	117.235	117.962	決めていきますか
BP-S2-C-15	118.577	124.241	内容難しいですよね なんか人通りは若い人も年配の人もいらっしゃいますけど
BP-S2-A-52	120.18	120.965	そうです
BP-S2-A-53	123.801	124.32	うーん
BP-S2-C-16	124.597	127.478	やっぱそれぞれ好みやっぱり違うかなっていうのがあって
BP-S2-A-54	126.918	127.648	うーん
BP-S2-C-17	128.107	132.633	その点結局はどっちかに対象絞るしかないのかなとか思うんですけど
BP-S2-A-55	131.251	131.869	うーん
BP-S2-A-56	134.057	135.158	そうです
BP-S2-C-18	134.591	136.6	か 両方に受けそうなものでも
BP-S2-D-17	135.602	136.051	うーん
BP-S2-C-19	136.841	137.412	うーん
BP-S2-D-18	137.212	139.322	近くにポテトうどんってあるんで ちょっとここ
BP-S2-C-20	138.615	139.273	うーん
BP-S2-D-19	140.269	140.536	こっから
BP-S2-C-21	141.014	141.731	ポテト うどん
BP-S2-D-20	141.418	142.65	まあ同じものだすか違うもの
BP-S2-D-21	142.853	142.976	ちが
BP-S2-D-22	143.165	144.479	ちが 食べ物違ったもの出すか
BP-S2-A-57	144.738	145.941	そう多分違っ
BP-S2-A-58	146.204	151.925	たほうがいいと思いますね まあその同じものになってしまうと安さでくるので
BP-S2-C-22	146.586	148.643	違うもののがいいですよね
BP-S2-B-11	146.919	149.392	違うもののほうがいいと思いますね
BP-S2-D-23	148.299	148.635	ですね
BP-S2-D-24	150.145	150.843	そうですね
BP-S2-C-23	151.773	152.749	そうですよね
BP-S2-A-59	152.59	154.785	どっちのほうが安いかみたいな兼ね合いが
BP-S2-D-25	154.172	155.981	あんま競合しちゃうと ちょっとあれですかね
BP-S2-A-60	155.166	157.072	うん 競合しないほうが多分
BP-S2-C-24	155.519	156.163	{LAUGH}
BP-S2-D-26	155.981	156.471	{LAUGH}
BP-S2-A-61	157.585	158.882	いいと思うんですけど
BP-S2-A-62	159.718	160.65	どうですかね
BP-S2-A-63	160.884	161.69	どっちも
BP-S2-A-64	162.209	165.774	なんかこう受けそうなものってなんかありますかね
BP-S2-A-65	165.941	166.439	私
BP-S2-A-66	166.649	167.461	的には
BP-S2-A-67	168.017	171.129	多分受けるかわからないんですけど 飲み物的なやつ
BP-S2-C-25	171.877	173.166	あー
BP-S2-B-12	173.102	174.724	そうですよね
BP-S2-D-27	173.695	174.465	うーん 飲み物
BP-S2-C-26	174.767	179.091	でもこの近くにドリンクっていうのがちょっと気になるんですよね 正門のところで
BP-S2-A-69	176.882	178.443	まあそれもありますよね
BP-S2-B-13	177.87	179.411	でも 思ったんですけど あの
BP-S2-B-14	179.704	180.799	この辺ってあの人が
BP-S2-B-15	181.218	183.208	こうどう考えてもあふれかえるじゃないですか
BP-S2-C-27	183.84	184.04	はい
BP-S2-B-16	183.859	187.148	で なんかそこで買うのもって思ったりしないですかね
BP-S2-C-28	186.208	188.464	あー 逆に奥に行こう みたいな
BP-S2-B-17	187.946	188.903	逆になんかあの
BP-S2-C-29	189.282	190.054	感じですかね
BP-S2-B-18	189.5	190.437	こうちょっと人が
BP-S2-B-19	190.885	194.416	少ない位置でなんか飲み物売っても大丈夫だと思うんで
BP-S2-C-30	194.354	195.421	うーん
BP-S2-A-70	195.487	196.222	うーん なんか
BP-S2-C-31	196.092	197.619	それもありですかね
BP-S2-A-71	196.652	199.269	うーん 飲み物を主体にする なんか
BP-S2-B-20	199.363	201.743	飲み物って正直どこでも売れると思うんですよ
BP-S2-A-72	199.471	200.452	タ タピオカとか
BP-S2-D-28	200.228	200.679	うーん
BP-S2-C-32	200.902	202.618	あー タピオカ
BP-S2-A-73	200.917	202.17	{LAUGH}
BP-S2-A-74	202.274	205.444	タピオカとか とか きょ 私あのーサークルはいってるんですけど
BP-S2-B-21	202.313	202.964	あ タピオカ
BP-S2-A-75	205.702	207.304	結構人気なんで
BP-S2-D-29	207.754	208.581	タピオカいいっすかね
BP-S2-A-76	207.831	211.199	タピオカとかいっつもなんか売り切れたりとかしてるので なんか
BP-S2-B-22	208.379	208.814	タピオカ
BP-S2-C-33	210.714	211.438	あー
BP-S2-B-23	211.728	212.789	確かに なんか
BP-S2-A-77	212.013	217.034	年配はちょっとわからないんですけど 若い方にはすごい人気だと思うので
BP-S2-C-34	213.706	214.322	{LAUGH}
BP-S2-B-24	216.743	217.034	でも
BP-S2-C-35	216.812	217.636	タピオカ
BP-S2-A-78	217.549	219.666	タピオカとかいいかなっと思いまし
BP-S2-C-36	218.285	219.482	いいですねタピオ
BP-S2-B-25	218.789	223.329	タピオカ まあ でもあの甘いものだけじゃなくて なんかこういろいろ出せるじゃないですか いちお
BP-S2-C-37	219.811	220.265	カ
BP-S2-A-79	223.574	224.119	うーん
BP-S2-D-30	224.39	225.511	ちょっとお酒のやつも
BP-S2-D-31	226.251	226.629	のせたり
BP-S2-A-80	227.301	227.8	うん
BP-S2-D-32	227.778	228.171	ですかね
BP-S2-A-81	229.057	231.566	年配の人はあれですかね ビールとか買うんですかね
BP-S2-D-33	231.506	232.187	ビールも
BP-S2-D-34	232.187	234.169	{LAUGH}
BP-S2-C-38	232.357	232.897	あ
BP-S2-A-82	232.413	235.809	{LAUGH}
BP-S2-B-26	232.838	233.527	{LAUGH}
BP-S2-C-39	232.897	233.853	{LAUGH}
BP-S2-B-27	233.528	236.504	どっちかっていうと若い方が買うような気がするんですけど気のせいですか
BP-S2-D-35	234.39	234.907	そうだね
BP-S2-D-36	235.381	237.062	焼き鳥とかありますからね 近くに
BP-S2-A-83	236.559	239.36	うーん そうだ やきとりもありますね
BP-S2-D-37	237.062	237.497	{LAUGH}
BP-S2-A-84	240.984	242.457	どうですか なんかありますか
BP-S2-D-38	244.914	245.673	うーん
BP-S2-C-40	246.383	247.191	飲み物
BP-S2-C-41	247.498	248.623	うーん
BP-S2-C-42	249.412	251.978	実際これ自販機とかこの近くにあるんですかね
BP-S2-C-43	253.085	253.874	実際飲み物
BP-S2-C-44	254.075	257.679	って結構高い値段で売ったりするじゃないですか 学園祭って
BP-S2-B-28	255.702	256.461	あー
BP-S2-A-85	256.972	257.428	うーん
BP-S2-B-29	258.11	258.84	おー
BP-S2-C-45	258.282	265.185	で わざわざそれからお金出さなくても近くに自販機とかあったらそっちで買っちゃうかなとか あとコンビニとか 来る途中とかで
BP-S2-A-86	265.374	266.238	うーん
BP-S2-D-39	265.639	268.334	まあ その場合タピオカだったら結構個性出せそうですね
BP-S2-C-46	265.851	267.967	買っちゃうかなーとか思ったんですけど
BP-S2-B-30	267.483	268.661	そうですね
BP-S2-A-87	268.293	268.612	うん
BP-S2-C-47	268.318	273.596	タピオカだとそうですね逆に そうですね差別化って図れそうな気がしますね
BP-S2-D-40	269.777	269.957	うん
BP-S2-A-88	270.927	271.45	うん
BP-S2-A-89	274.138	276.776	でも多分ドリンク自体は多分あの
BP-S2-A-90	276.916	282.011	自動 自動販売機よりも多分安く売ってると思うんですよ いっつもそういう感じでみると思うので 100円
BP-S2-A-91	282.246	282.518	とか
BP-S2-A-92	283.105	286.291	110円とかで多分私の記憶の中で多分売ってたと思うんで
BP-S2-A-93	286.749	287.226	多分あんま
BP-S2-C-48	286.95	291.71	あ ほんとですか 私結構高い値で売ってるなってイメージあったんで タピオカ
BP-S2-A-94	287.487	288.301	多分そうだと
BP-S2-A-95	289.936	290.645	うーん
BP-S2-A-96	293.014	295.619	タピオカはた高いと思うんです{LAUGH}200円とか
BP-S2-C-49	295.194	297.405	そうですよ 200円とかで売ってて
BP-S2-A-97	295.821	296.012	うん
BP-S2-D-41	295.935	296.272	うーん
BP-S2-B-31	296.702	297.698	でも高くても
BP-S2-A-98	297.054	297.309	うん
BP-S2-B-32	298.202	299.12	こうゆう場だと
BP-S2-B-33	299.12	299.331	{LAUGH}
BP-S2-B-34	299.386	300.033	買っちゃったり
BP-S2-C-50	299.496	300.509	買いますかね
BP-S2-A-99	299.962	300.569	うん
BP-S2-B-35	300.605	301.692	するんじゃないかなって
BP-S2-A-100	300.77	302.896	その祭り的な気分ていうのは
BP-S2-B-36	302.678	303.816	{LAUGH}
BP-S2-A-101	302.927	303.413	{LAUGH}
BP-S2-C-51	302.997	304.469	うーん
BP-S2-A-102	303.505	304.925	多分ちょっと高い なんか
BP-S2-A-103	305.157	306.639	やきそば400円とか出すじゃないですか
BP-S2-A-104	306.804	308.107	でも買うじゃないですかみんな
BP-S2-C-52	307.079	308.079	そうですね
BP-S2-B-37	307.778	308.197	{LAUGH}
BP-S2-C-53	308.479	309.512	いけますね
BP-S2-A-105	308.634	310.076	う い 多分
BP-S2-B-38	308.871	310.858	じゃとりあえず タピオカで
BP-S2-C-54	310.216	310.73	うーん
BP-S2-A-106	311.11	313.736	大丈夫ですか タピオカで ほかになんかありますか
BP-S2-B-39	312.701	314.024	私は 私はいいと思います
BP-S2-C-55	312.702	312.9	あっ
BP-S2-C-56	313.234	314.195	いいですよ
BP-S2-A-107	315.333	315.839	あつでもなんか
BP-S2-D-42	315.828	317.121	結構タピオカできちゃったから うん
BP-S2-B-40	317.407	317.809	{LAUGH}
BP-S2-D-43	317.475	318.62	ばっちりはまった気もするんですけどね
BP-S2-A-108	317.766	319.853	{LAUGH}
BP-S2-D-44	318.62	319.973	{LAUGH}
BP-S2-C-57	319.031	319.553	{LAUGH}
BP-S2-C-58	320.081	321.628	タピオカいいと思いますよ
BP-S2-B-41	320.166	321.441	な なんかありましたか
BP-S2-D-45	320.932	321.359	他に
BP-S2-D-46	321.721	322.119	そうだな
BP-S2-C-59	322.984	325.889	なんか美意識の高いおばあちゃんとかにも受けそうですし
BP-S2-A-109	325.694	325.892	{LAUGH}
BP-S2-A-110	325.892	326.849	美意識の高い
BP-S2-B-42	326.311	326.823	{LAUGH}
BP-S2-C-60	326.408	330.184	タピオカなんか肌にいいとかって言って すごいヒットした したんで
BP-S2-A-111	326.849	327.316	{LAUGH}
BP-S2-A-112	328.95	331.024	あっそうなんですねー
BP-S2-D-47	329.771	330.044	うーん
BP-S2-B-43	330.089	330.824	な なるほど
BP-S2-C-61	330.666	332.309	なんで逆にそういう面でも
BP-S2-C-62	332.773	333.466	おばあ なんか
BP-S2-C-63	334.374	336.545	美に気を使うおばあちゃんに受けるかなとか
BP-S2-A-113	334.914	336.972	{LAUGH}
BP-S2-A-114	337.145	337.778	なるほど
BP-S2-C-64	337.704	338.124	うーん
BP-S2-A-115	338.582	339.568	そうですね タピオ
BP-S2-C-65	338.893	339.737	と 思います
BP-S2-A-116	340.02	342.283	カだけじゃなくても別にいいと思うんですけど なんか
BP-S2-C-66	342.445	343.133	そうですね
BP-S2-A-117	342.59	344.283	チュロスとか好きじゃないですか高校生って
BP-S2-C-67	344.328	346.081	あー
BP-S2-B-44	344.675	346.025	あー
BP-S2-A-118	344.688	345.482	{LAUGH}
BP-S2-D-48	344.846	345.223	うーん
BP-S2-A-119	345.711	347.468	タピオカとチュロスみたいな
BP-S2-A-120	347.83	349.982	なんかセット販売みたいな
BP-S2-C-68	348.01	350.187	あーいいですね そういう組み合わせ
BP-S2-C-69	350.453	351.58	あー
BP-S2-A-121	350.611	353.975	感じでやるとちょっと 50円安くなるよみたいな感じ
BP-S2-B-45	350.678	351.59	あー
BP-S2-C-70	353.483	354.402	うんうんうーん
BP-S2-A-122	354.081	357.671	やって いいのかなと思うんですが なんか
BP-S2-C-71	354.752	355.883	あ いいと思います
BP-S2-B-46	355.859	356.494	いいですね
BP-S2-A-123	357.807	360.297	ないですか なんか時間結構あまっちゃうんでそういう風になると
BP-S2-B-47	359.831	361.571	{LAUGH}
BP-S2-A-124	360.297	363.571	{LAUGH}
BP-S2-C-72	360.697	361.735	{LAUGH}
BP-S2-B-48	361.805	365.289	実は ろくに文化祭参加したことなくて わかんないです ごめんなさい
BP-S2-A-125	363.864	368.585	あ   そうなんですね なんか文化祭経験したことありますよってみたいなときになんかこれは
BP-S2-D-49	368.248	369.385	ポテト売ったことありますけどね
BP-S2-A-126	369.507	371.433	あーポテトね なるほど
BP-S2-C-73	370.304	371.85	うーん
BP-S2-B-49	371.028	371.325	まてと
BP-S2-A-127	371.973	373.78	ポテトはちょっとしんどいですもんね
BP-S2-B-50	372.662	373.942	真横にありますね
BP-S2-C-74	374.167	374.798	{LAUGH}
BP-S2-A-128	374.693	375.454	なるほど
BP-S2-A-129	377.345	377.767	うん
BP-S2-A-130	379.088	379.878	どうですか
BP-S2-D-50	379.47	381.177	まあ わざわざ同じもの出す必要ないから
BP-S2-B-51	380.676	381.238	{LAUGH}
BP-S2-A-131	381.042	382.517	{LAUGH}
BP-S2-A-132	383.354	384.271	どうですかね
BP-S2-A-133	386.133	386.717	うーん
BP-S2-A-134	387.911	390.831	なんかこうチュロスだめだよみたいな意見ないですか?逆に
BP-S2-A-135	390.888	391.513	{LAUGH}
BP-S2-C-75	391.791	393.004	いや いいと思いますよ
BP-S2-A-136	391.896	393.259	タピオカもちょっと
BP-S2-B-52	392.288	395.995	いやー あえて なんかあのセットで安くなるみたいなやつをやる
BP-S2-A-137	394.927	396.728	うーん 大丈夫ですか
BP-S2-C-76	395.388	396.004	うーん
BP-S2-B-53	396.278	396.601	と
BP-S2-A-138	396.808	398.502	{LAUGH}
BP-S2-B-54	396.819	398.761	あーつれるんじゃないかなって気がして
BP-S2-C-77	398.349	399.879	あっつれますね これは
BP-S2-A-139	398.659	399.688	うーん
BP-S2-B-55	398.761	398.862	{LAUGH}
BP-S2-C-78	399.879	400.559	{LAUGH}
BP-S2-B-56	400.067	400.604	{LAUGH}
BP-S2-A-140	400.337	401.269	売れますかね
BP-S2-A-141	401.269	401.883	{LAUGH}
BP-S2-C-79	402.789	404.527	セットだと安くなりまーす
BP-S2-A-142	402.857	403.77	売れますか
BP-S2-C-80	404.829	405.408	って感じで
BP-S2-D-52	405.237	406.078	タピオカチュロスセット
BP-S2-B-57	407.096	407.465	{LAUGH}
BP-S2-A-143	407.272	411.255	うーん タピオカ単品でも売ってるし チュロス単品でも売ってるし
BP-S2-D-53	407.702	408.067	うーん
BP-S2-B-58	407.841	409.368	タピオカチュロスセットーって
BP-S2-A-144	411.594	414.084	セットで売れますよ みたい感じでしたら
BP-S2-D-54	413.278	413.681	うーん
BP-S2-C-81	414.395	418.494	いいと思いますよ なんか両方とも片手で食べようと思えば食べれるんで
BP-S2-A-145	414.467	415.618	いいんじゃないのかな
BP-S2-B-59	417.816	418.644	そうですよ
BP-S2-A-146	418.06	418.71	うーん
BP-S2-C-82	418.999	420.947	二つ買ってもわーってなんないですし
BP-S2-A-147	420.661	422.1	うーん なんかその
BP-S2-C-83	421.342	422.785	いいと思います チュロスって
BP-S2-A-148	423.249	423.665	うーん
BP-S2-C-84	423.324	424.004	かん はい
BP-S2-C-85	424.276	425.65	チョイスはだいぶいいと思います
BP-S2-A-149	425.707	426.333	なるほど
BP-S2-A-150	426.333	427.732	{LAUGH}
BP-S2-C-86	426.737	427.231	{LAUGH}
BP-S2-A-151	428.233	429.739	じゃそうですね なんだろ
BP-S2-A-152	430.763	432.041	と とりあえず この
BP-S2-A-153	432.456	434.69	この場所はなんでだめなのかそうゆうのを
BP-S2-C-87	434.789	435.439	あー
BP-S2-A-154	435.371	436.3	列挙していきますか
BP-S2-D-55	436.037	437.23	まあ反対意見もったほうがいいですよね
BP-S2-A-155	436.301	436.878	{LAUGH}
BP-S2-A-156	437.203	439.027	そうですね いちおなんかあのー
BP-S2-C-88	437.569	438.295	反対意見
BP-S2-B-60	438.043	438.376	おっと
BP-S2-D-56	438.631	439.403	他にいい場所
BP-S2-A-157	440.057	442.578	いい場所とかこれはこれだからだめとか
BP-S2-A-158	443.176	443.97	言ってった方がこう
BP-S2-A-159	444.362	444.766	積極
BP-S2-A-160	445.007	446.679	なんですか?論理的になるというか
BP-S2-A-161	447.123	448.113	だめな理由のほうが
BP-S2-C-89	448.599	449.929	うーん
BP-S2-A-162	448.711	450.945	わかりやすいかなと思うんですけど
BP-S2-B-61	449.983	450.48	うん
BP-S2-A-163	452.462	454.157	どうですか じゃあ北エリアについて
BP-S2-C-90	454.288	454.872	た
BP-S2-A-164	454.54	455.54	なんでだめなのか
BP-S2-B-62	455.007	455.811	きたー
BP-S2-A-165	455.828	456.483	と思う理由
BP-S2-C-91	459.458	462.081	やっぱベテラン店が多いってとこが
BP-S2-B-63	460.829	462.399	そうですよね
BP-S2-C-92	462.417	462.717	なんか
BP-S2-A-166	462.44	462.638	うん
BP-S2-C-93	463.148	468.076	まあここに文章書いてあるまんまですけど マイナス要素でいったらやっぱりベテラン店が多い
BP-S2-A-167	468.48	469.117	うーん
BP-S2-C-94	469.502	470.202	ですかね
BP-S2-A-168	470.913	471.561	そうですね でも
BP-S2-A-169	471.875	473.07	人が多くいる
BP-S2-A-170	473.484	474.848	ていう点ではやっぱり
BP-S2-C-95	474.055	476.795	そういう面ではそうです惹かれたんですけど
BP-S2-A-171	475.209	476.605	負けー うーん
BP-S2-D-57	477.052	479.053	やっぱ入口付近ってやっぱやってみると
BP-S2-D-59	480.649	481.817	いく人多い 多いじゃないっすか
BP-S2-C-96	481.961	483.104	あー
BP-S2-B-64	482.311	483.123	あー
BP-S2-A-172	482.319	483.179	うーん
BP-S2-D-60	482.776	483.414	入口ではやっぱ
BP-S2-D-61	483.624	484.307	あんまみなくて
BP-S2-C-97	484.326	488.324	確かにこうパンフレットを見たまんまずっと歩いていっちゃう みたいな
BP-S2-A-173	484.505	485.034	あー
BP-S2-D-62	484.678	485.511	中入って ちょ
BP-S2-D-63	485.802	486.419	ちょっと中を
BP-S2-D-64	486.628	487.871	ゆっくり歩いてから決める人
BP-S2-A-174	487.706	488.449	うーん
BP-S2-D-65	488.417	489.091	多いと思うんで
BP-S2-B-65	488.534	489.101	うーん
BP-S2-C-98	489.049	489.892	うーん
BP-S2-A-175	492.077	492.56	なるほど
BP-S2-C-99	492.239	493.043	なるほど
BP-S2-D-66	494.756	495.857	ちょ 入口付近はあんまり
BP-S2-A-176	496.501	497.798	よろしくないですかね
BP-S2-D-67	496.784	497.205	うーん
BP-S2-D-68	497.682	498.553	と思うんすけどね
BP-S2-A-177	498.289	502.006	うーん まあ 確かに 圧倒されましたね 大学生わーってきて なんか
BP-S2-A-178	502.282	503.123	{LAUGH}
BP-S2-D-69	502.766	503.609	あっもういいよいいよみたいな
BP-S2-C-100	502.784	503.152	{LAUGH}
BP-S2-A-179	503.123	503.481	よりつかれて
BP-S2-A-180	503.481	504.509	{LAUGH}
BP-S2-D-70	503.609	504.346	{LAUGH}
BP-S2-A-181	504.628	505.568	わかります わかります
BP-S2-A-182	506.841	507.354	そうですね じゃあ
BP-S2-C-101	506.873	507.52	素通り
BP-S2-A-183	507.914	509.376	逆に東エリアの
BP-S2-A-184	509.871	511.452	だめなとこってなんかありますか?
BP-S2-C-102	511.76	512.909	東エリア
BP-S2-A-185	511.911	513.454	私はちょっとわからないんですけど
BP-S2-A-186	513.732	514.52	{LAUGH}
BP-S2-C-103	514.805	516.695	東 だめなところ
BP-S2-D-71	515.524	515.711	
BP-S2-D-72	515.721	516.432	ポテトうどん
BP-S2-B-66	515.855	516.673	東
BP-S2-A-187	517.337	517.798	うーん
BP-S2-D-73	518.44	519.186	の存在が
BP-S2-A-188	520.413	521.207	うーん
BP-S2-D-75	520.759	521.009	まず
BP-S2-C-104	522.944	523.336	{LAUGH}
BP-S2-B-67	523.811	525.259	あきらかに食事向けですよね
BP-S2-A-189	525.122	525.756	うーん
BP-S2-A-190	526.917	529.423	でも それって別にかぶってないんで
BP-S2-B-68	529.228	529.484	うん
BP-S2-A-191	529.949	530.647	そんなに
BP-S2-B-69	530.025	532.657	休憩所あるからそれもいいかなって
BP-S2-D-76	530.525	530.943	うーん
BP-S2-A-192	531.28	531.686	うーん
BP-S2-A-193	531.686	532.743	{LAUGH}
BP-S2-A-194	532.903	533.482	どうなんだろ
BP-S2-D-77	533.28	534.523	売る方はこっち側全然いけると
BP-S2-A-195	534.639	535.144	うーん
BP-S2-B-71	535.039	535.351	うーん
BP-S2-A-196	536.013	539.115	そうですね お昼時はちょっと弱いかもしれないですねこっちは
BP-S2-D-78	536.64	536.798	うん
BP-S2-D-79	539.055	539.575	そうっすね
BP-S2-B-72	539.489	540.312	そうですね
BP-S2-C-105	539.495	540.837	あー
BP-S2-A-197	539.558	540.074	うん
BP-S2-A-198	540.522	542.18	お昼時にいかにこう
BP-S2-D-80	542.109	542.667	うーん
BP-S2-A-199	542.18	543.359	{LAUGH}
BP-S2-B-73	543.241	544.081	まあでも
BP-S2-D-81	543.275	544.475	でも常に売れるっていう
BP-S2-A-200	543.612	544.068	使ってもらう
BP-S2-C-106	543.709	544.107	でも
BP-S2-A-201	544.547	545.126	うん
BP-S2-B-74	545.259	551.339	4時から6時の間だったら人もいちお結構きてる時間帯なので
BP-S2-D-82	545.405	546.241	予想もあるんでね
BP-S2-A-202	545.978	546.805	そうですね
BP-S2-A-203	548.629	549.192	うーん
BP-S2-A-204	551.321	551.99	うーん
BP-S2-C-107	551.357	552.148	うーん
BP-S2-B-75	552.506	553.575	大丈夫かなって
BP-S2-A-205	552.612	554.954	そうですよね なんか2時とか3時とか
BP-S2-A-206	555.17	559.176	くらいにおやつみたいな感じで食べてもらえると思うんで
BP-S2-B-76	556.502	557.979	そうなんです
BP-S2-A-207	559.847	564.318	そのお昼はちょっと弱いかもしれないけど お昼以外でコンスタントに
BP-S2-A-208	564.808	565.733	売れるんじゃないのかなって
BP-S2-B-77	565.274	565.506	うん
BP-S2-C-109	565.928	566.581	うーん
BP-S2-A-209	566.414	567.134	とは 思う
BP-S2-D-83	566.802	567.029	うん
BP-S2-A-210	567.17	567.489	{LAUGH}
BP-S2-A-211	567.673	569.273	こうやって言ってもらえば
BP-S2-A-212	569.375	570.467	ちょっといいと思います
BP-S2-A-213	570.467	571.581	{LAUGH}
BP-S2-A-214	572.466	574.25	うーん 今9分くらいかな
BP-S2-A-215	575.333	576.069	はい じゃあ
BP-S2-A-216	576.407	578.609	ほかになんかありますか 東エリアの駄目なところとか いい
BP-S2-A-217	578.819	579.616	逆にいいところ
BP-S2-A-218	579.84	580.678	もっとあるとしたら
BP-S2-A-219	581.388	582.425	教えてもらいたいんですけど
BP-S2-C-110	583.792	584.709	うん
BP-S2-B-78	584.855	585.406	うーん
BP-S2-A-220	589.062	589.93	じゃ後にしますか
BP-S2-B-79	589.644	591.427	ちょっと ちょっとあとまわしで
BP-S2-A-221	589.93	591.431	{LAUGH}
BP-S2-C-111	590.104	590.826	{LAUGH}
BP-S2-D-84	590.127	590.504	うーん
BP-S2-A-222	591.584	592.457	じゃ西エリア
BP-S2-B-80	591.633	592.173	えっと
BP-S2-B-81	592.54	594.005	西が
BP-S2-A-223	594.875	595.096	の
BP-S2-A-224	595.653	596.717	悪いところいいところ
BP-S2-A-225	596.964	597.437	ですかね
BP-S2-A-226	600.486	601.203	うーん
BP-S2-A-227	601.693	606.133	この親子連れっていうのがちょっと何歳代っていう疑問がちょっとあるんですけど
BP-S2-B-82	605.116	606.898	どうなんですかね
BP-S2-C-112	605.747	606.389	{LAUGH}
