ID	start	end	transcription
BP-S4-B-11	134.367	135.376	系なので
BP-S4-B-12	135.587	138.027	まあ何かサービスを提供しても
BP-S4-B-13	138.587	139.746	面白いのかなーと
BP-S4-A-57	140.383	142.114	出店内容
BP-S4-B-14	141.726	142.617	いう風
BP-S4-B-15	142.846	145.707	でサービスだと何が良いかっていうとその
BP-S4-B-16	146.927	147.596	えーっと
BP-S4-B-17	147.886	149.547	やった分だけその
BP-S4-B-18	149.786	151.175	利益率が良いのかなと
BP-S4-B-19	152.587	153.677	いうところで
BP-S4-B-20	154.207	156.326	まあ1つの考え方として
BP-S4-B-21	157.236	157.576	なんか
BP-S4-B-22	157.631	158.771	そういうサービスを
BP-S4-B-23	158.812	159.892	提供しても
BP-S4-B-24	160.406	161.356	面白いのかなと
BP-S4-A-58	161.737	162.666	はいはいはいはいはいはい
BP-S4-B-25	161.876	162.497	いう風に
BP-S4-D-13	162.126	162.626	はい
BP-S4-B-26	162.726	163.837	考えました
BP-S4-D-14	164.517	165.106	エリア
BP-S4-D-15	165.487	166.177	はまだ
BP-S4-D-16	166.506	168.047	考え中みたいな感じですか
BP-S4-B-27	168.517	170.596	そうですねその内容によっ
BP-S4-B-28	170.807	174.346	て やっぱり正門のごちゃごちゃした場所がいいのか
BP-S4-A-59	171.867	172.696	あー
BP-S4-B-29	175.151	176.937	えーと裏の人の
BP-S4-A-60	175.376	176.017	まあ
BP-S4-B-30	177.115	178.106	少ないところ
BP-S4-B-31	178.321	178.981	がいいのか
BP-S4-B-32	179.091	179.531	っていうと
BP-S4-B-33	179.587	181.596	ころもその内容によるのかなと
BP-S4-B-34	182.056	185.329	いうところでどこが良いというところはまだ無いです
BP-S4-A-61	185.196	187.207	まあ例えばの話ですけどしょうもんで
BP-S4-B-35	187.181	187.661	うん
BP-S4-A-62	187.586	188.346	正門で
BP-S4-B-36	187.781	188.481	うん
BP-S4-A-63	188.586	191.436	正門でえー 案内サービスや だ
BP-S4-B-37	191.386	192.794	うんうんうん
BP-S4-A-64	191.831	195.511	としても裏門で案内サービスやっても人来ないみたいなそういうことですよね
BP-S4-B-38	194.427	196.267	そうっすねそうですねはい
BP-S4-A-65	195.681	196.511	わかりましたわかりました
BP-S4-D-17	197.647	199.837	あじゃあ次どうぞはい
BP-S4-C-0	198.656	199.187	いいですか
BP-S4-C-1	200.867	202.566	場所は特に決めてなくって
BP-S4-D-18	202.696	202.946	はい
BP-S4-C-2	203.006	205.267	かき氷でもやろうかなって思ってたん
BP-S4-C-3	205.576	206.367	ですけど
BP-S4-C-4	208.177	208.927	あの,若者
BP-S4-C-5	210.256	210.656	がまあ
BP-S4-C-6	211.147	213.277	そこそこ占めてるじゃないっすか25歳までが
BP-S4-A-66	212.397	213.566	はいはいはいはいはいはい
BP-S4-D-19	213.457	213.767	はい
BP-S4-C-7	213.647	214.606	でかき氷は
BP-S4-C-8	216.007	217.367	まあ作るのが楽だし
BP-S4-C-9	217.816	218.557	コストが
BP-S4-C-10	219.106	219.777	あんまかかんない
BP-S4-B-39	219.876	220.416	うん
BP-S4-C-11	220.967	221.487	でこの
BP-S4-C-12	221.937	224.297	中の何人かが買ってくれればいいかなーっていう感じで
BP-S4-C-13	225.017	225.717	考えてました
BP-S4-D-20	225.937	226.277	はい
BP-S4-A-67	226.142	230.587	かき氷のえーメインターゲット層的にはどこなんですかね
BP-S4-C-14	230.027	230.726	は若い
BP-S4-A-68	230.874	231.394	若い
BP-S4-C-15	230.967	232.506	20までうーんまあ
BP-S4-C-16	233.166	233.707	そうですね
BP-S4-D-21	237.291	238.171	場所は
BP-S4-C-17	238.156	238.976	場所は
BP-S4-D-22	238.331	239.661	まだ未定ですか
BP-S4-A-70	238.777	239.967	場所はまだ未定
BP-S4-C-18	239.506	239.916	はい
BP-S4-A-71	241.783	242.226	はい
BP-S4-D-23	242.446	243.487	あじゃあ次いいですか
BP-S4-A-72	243.386	243.976	はいどうぞ
BP-S4-D-24	244.207	247.106	自分ちょっと出店内容と出店場所両方
BP-S4-D-25	247.596	248.307	考えた上で
BP-S4-D-26	249.587	250.397	なんですけど
BP-S4-A-73	250.416	250.714	はい
BP-S4-D-27	250.747	252.076	まず最初に
BP-S4-D-28	252.596	254.737	南エリアが良いって思いまして
BP-S4-A-74	254.427	255.276	はい南
BP-S4-D-29	254.966	255.247	で
BP-S4-D-30	255.547	256.807	その理由っていうのが
BP-S4-D-31	257.177	257.607	まず
BP-S4-D-32	257.876	259.737	ドリンク系が南エリア
BP-S4-D-33	260.646	266.117	無いんでクレープ甘いものじゃがバターまあバターなんでのどが渇くかなって思って
BP-S4-A-75	261.417	262.766	はいそうですね
BP-S4-B-40	261.911	262.701	うん
BP-S4-A-76	264.857	266.431	まあしょっぱい系ですよね
BP-S4-D-34	266.437	266.807	はい
BP-S4-A-77	267.247	269.369	軽食系アメリカンドックも軽食系はい
BP-S4-D-35	267.307	267.667	で
BP-S4-D-36	269.066	269.307	はい
BP-S4-D-37	269.652	270.392	でそれで
BP-S4-D-38	270.512	271.532	10月で
BP-S4-D-39	271.956	273.357	割と熱い
BP-S4-D-40	273.586	277.927	日もまだあると思うんでドリンクいいかなって思ってであと
BP-S4-A-78	274.937	276.316	そうですね
BP-S4-D-41	278.237	279.896	この来場者数で
BP-S4-D-42	280.256	282.566	2時と午後2時と午後3時が
BP-S4-A-79	282.592	283.352	はいはいはい
BP-S4-A-80	283.422	284.792	断トツですよね はい
BP-S4-D-43	283.636	284.917	人数多いんですけど
BP-S4-D-44	285.146	288.526	午後2時過ぎが確か気温一番高く
BP-S4-A-81	288.886	290.126	{息}
BP-S4-D-45	289.276	289.766	なる
BP-S4-D-46	290.256	290.886	ので
BP-S4-A-82	290.336	290.867	{息}
BP-S4-D-47	291.262	291.692	その
BP-S4-D-48	291.772	293.752	まあドリンクもいいかなって思っ
BP-S4-D-49	293.902	294.222	て
BP-S4-D-50	294.516	295.196	であと
BP-S4-D-51	295.407	296.747	その南エリアは
BP-S4-A-83	297.155	297.446	はい
BP-S4-D-52	297.566	299.927	その相談コーナーに行く高校生が
BP-S4-D-53	300.206	300.977	通るって
BP-S4-D-54	301.276	302.237	あるじゃないですか
BP-S4-A-84	301.946	302.886	はいはいはいはい
BP-S4-D-55	302.597	303.347	でこの
BP-S4-D-56	304.047	305.557	年代別のパーセントで
BP-S4-D-57	305.816	310.066	16歳から20歳21歳から25歳でパーセントが
BP-S4-D-58	310.192	310.952	多くて
BP-S4-A-85	310.873	311.307	はい
BP-S4-D-59	311.342	312.412	で 尚且つ
BP-S4-D-60	312.896	314.816	南エリアのそばにテント
BP-S4-D-61	315.251	316.171	あるじゃないですか
BP-S4-A-86	315.617	316.696	はいはいはいはいはい
BP-S4-D-62	316.411	317.341	でそれで
BP-S4-D-63	317.481	318.781	年代層見ると
BP-S4-D-64	318.961	322.331	46から5051から55歳の方
BP-S4-D-65	322.447	324.567	のパーセントも高めじゃないですか
BP-S4-A-87	323.749	325.128	はいはいはいはいはい
BP-S4-D-66	324.927	325.566	なんでその
BP-S4-D-67	325.867	326.547	テントで
BP-S4-D-68	326.857	328.026	休んでる
BP-S4-D-69	328.667	330.167	まあやや高齢の方が
BP-S4-D-70	330.677	330.997	その
BP-S4-D-71	332.407	333.997	暑いってのもあってドリンク
BP-S4-D-72	336.007	338.367	買っていただけるかなって思ったんで
BP-S4-A-88	337.607	338.797	はいはいはいはい
BP-S4-D-73	338.787	342.607	で自分はちょっともう南エリアでドリンク関係
BP-S4-D-74	342.747	344.127	って考えました
BP-S4-C-19	343.161	343.371	ん
BP-S4-B-41	344.396	344.696	うん
BP-S4-C-20	344.427	346.487	テントって最初からドリンク置いてないですかね
BP-S4-A-89	347.027	347.427	テント
BP-S4-C-21	347.037	347.547	大抵
BP-S4-A-90	347.506	348.116	ってようは出
BP-S4-A-91	348.216	349.236	店展示もの
BP-S4-A-92	349.346	350.606	系だと思いますねこの
BP-S4-C-22	350.477	351.187	ふーん
BP-S4-D-75	350.857	351.227	あっ
BP-S4-A-93	350.956	351.326	まあ
BP-S4-A-94	351.747	353.016	個人的な予測ですけど
BP-S4-D-76	353.196	355.537	あっすいませんそうですね休憩所
BP-S4-A-95	354.917	356.907	休憩所は休憩所であるんで
BP-S4-D-77	356.826	358.317	ごめんなさい間違えました
BP-S4-C-23	356.837	357.127	うん
BP-S4-A-96	357.187	357.987	展 メイン
BP-S4-C-24	357.477	359.597	おじいちゃん達がいる場所だと思いました
BP-S4-A-97	358.167	358.537	まあ
BP-S4-D-78	359.867	360.107	はい
BP-S4-A-98	362.997	364.247	まあ{LAUGH}
BP-S4-D-79	363.766	368.337	まあちょっとあれですねその高齢者の方云々ってのはちょっと
BP-S4-A-99	368.076	369.047	いやでもまあ
BP-S4-D-80	369.197	370.077	忘れてください
BP-S4-A-100	369.287	372.376	休憩所だけに行く高齢者ってのはいないと思うんでやっぱ
BP-S4-D-81	372.167	372.437	はい
BP-S4-A-101	372.566	373.526	メインステージ
BP-S4-A-102	373.606	376.546	かん いやテント辺りが主な出し 物
BP-S4-A-103	376.806	378.516	になるはずですよねまあ
BP-S4-D-82	378.516	378.727	はい
BP-S4-A-104	378.956	381.117	校舎でもまあいろいろやってると思うんですけど
BP-S4-D-83	381.126	381.477	はい
BP-S4-A-105	382.183	384.006	あっそうだ校舎の存在を忘れていた
BP-S4-D-84	386.797	388.006	今6分
BP-S4-B-42	387.266	388.196	ふん
BP-S4-D-85	388.466	390.497	だからまだ時間ありますね
BP-S4-A-106	389.506	390.727	まだ時間は大丈夫ですよね
BP-S4-B-43	390.977	392.006	うーん
BP-S4-A-107	391.297	392.687	ようはメインターゲット的には
BP-S4-A-108	393.357	393.907	若者
BP-S4-A-109	394.277	395.837	アンド高齢者に絞る
BP-S4-A-110	395.867	398.607	って感じでいいんですかねここまでの意見っていうと
BP-S4-D-86	399.107	402.997	そうですねパーセントの偏り的にもそれで
BP-S4-D-87	403.347	405.427	いいかなと私も思います
BP-S4-A-111	403.586	403.847	この
BP-S4-A-112	404.551	405.511	どっちも狙う
BP-S4-A-113	405.531	406.961	って感じでいいんですよね
BP-S4-D-88	407.136	407.516	はい
BP-S4-A-114	407.646	408.237	はいわかりました
BP-S4-D-89	409.076	411.427	他の2人もいいですかね
BP-S4-C-25	409.997	410.847	あいいんじゃないんですか
BP-S4-B-44	411.256	411.722	いいっすよ
BP-S4-C-26	416.137	417.016	出店して
BP-S4-C-27	417.636	418.727	何を得たいのか
BP-S4-C-28	419.187	420.506	楽しくやりたいなら
BP-S4-B-45	419.456	420.117	うーん
BP-S4-B-46	421.216	421.775	確かに
BP-S4-C-29	421.456	423.876	とか楽しくやりたいとか利益を求めてるとか
BP-S4-A-115	423.607	424.946	はいはいはいメインターゲット
BP-S4-C-30	424.446	425.497	それにもよると思います
BP-S4-C-31	427.136	428.737	そうなると利益求めるなら
BP-S4-C-32	429.326	431.417	なるべく安ーく材料揃えて
BP-S4-C-33	433.237	433.566	売る
BP-S4-A-116	433.907	434.526	まあ
BP-S4-A-117	434.766	437.576	かき氷もドリンクもたいして原価は変わらないと思う
BP-S4-C-34	436.437	436.977	そう
BP-S4-A-118	437.917	438.287	けど
BP-S4-A-119	438.547	440.446	それを言うんだったら原価0のサービス
BP-S4-A-120	441.176	443.096	原価0って言い方はおかしいっすけど{LAUGH}
BP-S4-C-35	441.867	442.727	なるべく安く
BP-S4-A-121	443.356	446.276	{LAUGH}人件費とかそこらへんも原価に入ると思うんでまあ
BP-S4-B-47	446.901	450.241	あれですよね10月で怖いのはそのドリンク
BP-S4-B-48	450.287	450.687	とか
BP-S4-B-49	450.948	453.266	かき氷寒かった時ですよね
BP-S4-C-36	453.007	453.997	そーですね
BP-S4-D-90	453.427	455.266	まあそれもあるんですよね
BP-S4-A-122	453.617	455.437	あーまあその
BP-S4-B-50	454.357	454.966	そう考えると
BP-S4-B-51	455.206	457.297	過去の気温のデータとか
BP-S4-A-123	455.927	456.721	トラブル
BP-S4-A-124	457.516	458.347	その
BP-S4-B-52	457.597	458.367	天気とか
BP-S4-B-53	459.016	460.547	が必要になってきて
BP-S4-A-125	459.957	460.637	でも10月
BP-S4-A-126	460.717	463.437	ってあれ体育の日もあるんで晴れが多いんじゃないんですかね
BP-S4-B-54	461.576	462.307	でー
BP-S4-B-55	463.857	466.037	でもそうすると雨降った日に
BP-S4-D-91	464.756	465.617	うーん
BP-S4-A-127	466.057	467.076	あーその
BP-S4-B-56	466.477	471.847	もう全く売れないっていう状況もかき氷とかだと考えられる訳ですよね
BP-S4-C-37	469.997	470.576	雨降っ
BP-S4-A-128	470.206	473.167	そうですね確かにそこらへんのリスクは高いっすね
BP-S4-D-92	474.247	475.117	ドリンクだっ
BP-S4-D-93	475.376	476.086	たらー
BP-S4-D-94	476.586	481.896	ある程度寒かったとしても買ってくれる人いますかねーやっぱり
BP-S4-A-129	477.336	478.006	まあ幅
BP-S4-A-130	478.617	480.276	幅揃えられると思います
BP-S4-C-38	482.626	484.126	雨降ってやるんですかねそもそも
BP-S4-A-131	484.586	488.547	いややるやると思いますよやる学祭は雨降ってもやると思います
BP-S4-D-95	485.816	487.937	それはたぶん大丈夫だと思います
BP-S4-B-57	486.133	486.573	うん
BP-S4-D-96	488.497	488.857	bはい
BP-S4-B-58	490.316	492.317	ドリンクって例えば何売るんですかね
BP-S4-B-59	492.404	494.744	ここタピオカドリンクとドリンク
BP-S4-B-60	494.816	495.926	売ってるとこあるじゃないですか
BP-S4-B-61	499.677	500.187	何に
BP-S4-A-133	501.367	505.287	正門から入られるともうここでドリンク買われちゃうってパターンもあるんですよね
BP-S4-C-39	504.256	505.727	ペットボトルだとこれ買っ
BP-S4-C-40	506.086	508.777	てそのままかもしれないけど紙コップとかだと
BP-S4-A-134	506.636	506.956	ちょ
BP-S4-C-41	509.696	510.726	飲み終わっちゃうんで{LAUGH}
BP-S4-A-135	509.777	511.047	まあここら辺で買った方が
BP-S4-D-97	511.177	511.417	はい
BP-S4-A-136	512.927	513.677	{息}
BP-S4-D-98	513.127	516.076	えっと今ドリンクの話なんですけど
BP-S4-A-137	515.917	518.377	ドリンクでいいんですかね{LAUGH}
BP-S4-D-99	517.667	521.787	かっ仮に今ドリンクだとしたらやっぱりあれですかその西
BP-S4-C-42	518.476	519.017	はい
BP-S4-A-138	518.637	518.887	はい
BP-S4-A-139	520.861	521.171	まあ
BP-S4-A-140	521.231	521.751	南
BP-S4-D-100	522.017	524.226	か南あたりでみなさん
BP-S4-A-141	522.387	524.362	南でーだと思います
BP-S4-C-43	523.637	524.167	はい
BP-S4-D-101	524.437	524.937	いいですか
BP-S4-A-142	524.966	525.956	俺はそうだ
BP-S4-B-62	526.086	526.527	うん
BP-S4-A-143	526.187	527.576	そうですねかき氷も
BP-S4-D-102	526.696	527.196	まだ
BP-S4-A-144	527.917	528.657	うーんかき氷
BP-S4-C-44	529.336	530.127	まあにうーん
BP-S4-A-145	532.196	533.547	どうなんでしょうかき氷は
BP-S4-C-45	533.346	535.246	まあ西南に飲み物系が無いんで
BP-S4-C-46	537.946	539.987	飲み物だったら西か南でいいんじゃないですかね
BP-S4-A-146	539.187	539.757	そうですね
BP-S4-D-103	540.047	540.297	はい
BP-S4-D-104	541.537	543.747	えっとちなみにみなさんドリンク
BP-S4-D-105	543.807	545.157	って意見についてはどう
BP-S4-D-106	545.537	546.807	考えられてますか
BP-S4-A-147	546.103	547.173	えー俺はもう
BP-S4-A-148	547.233	549.353	南に出店するんだったらドリンク
BP-S4-A-149	549.736	550.816	かなって思ってました
BP-S4-D-107	550.836	551.167	はい
BP-S4-A-150	551.206	551.493	はい
BP-S4-B-63	551.956	552.257	うーん
BP-S4-D-108	551.966	553.277	それ以上に何か
BP-S4-A-151	554.466	555.887	代案的な{LAUGH}
BP-S4-D-109	555.736	558.637	そのなんかドリンク以上に推したいものとかってありますか
BP-S4-A-152	557.797	564.107	推したいものとかはないですかねーあんま内容って聞いても思い浮かばなかったんで場所から
BP-S4-D-110	563.196	563.496	はい
BP-S4-B-64	564.472	565.556	きゅうけ
BP-S4-D-111	566.167	566.836	えっと
BP-S4-D-112	567.327	570.537	2番の方はどうですかドリンク以上に推したいものあります
BP-S4-D-113	570.777	571.086	かね
BP-S4-B-65	570.976	573.106	うーんどうっすかね
BP-S4-B-66	573.196	575.116	ちょドリンクで不安なのは
BP-S4-A-154	574.907	575.177	はい
BP-S4-D-114	574.927	575.226	はい
BP-S4-B-67	575.726	577.496	やっぱ入り口近くに2件
BP-S4-A-155	577.517	579.047	はいはいはいはい競合店
BP-S4-B-68	577.846	578.544	あると
BP-S4-B-69	579.147	579.437	はい
BP-S4-B-70	580.187	582.017	で中に入って来て
BP-S4-B-71	582.687	584.698	ドリンクを買う人がいくらいるのかと
BP-S4-B-72	585.047	585.996	あとそれから入っ
BP-S4-A-156	585.106	586.167	うんうんうんうん
BP-S4-B-73	586.051	587.421	て 来た時にそういえばあそこに
BP-S4-B-74	587.466	588.636	タピオカドリンクあっ
BP-S4-B-75	588.676	589.066	たよね
BP-S4-B-76	589.176	590.146	っていう話になっ
BP-S4-B-77	590.236	590.646	て
BP-S4-B-78	591.546	592.696	南まで来て
BP-S4-B-79	592.757	594.976	くれるかどうかっていうところで
BP-S4-B-80	595.196	596.257	ちょっと不安は
BP-S4-B-81	596.476	597.257	ありますね
BP-S4-A-157	596.647	597.736	確かにメイン
BP-S4-A-158	598.037	603.887	メインのメインストリートって言うんですかねまあ正門から入る層にとってはあー{息}
BP-S4-B-82	598.246	598.466	うん
BP-S4-B-83	600.216	600.937	そうですね
BP-S4-B-84	601.321	603.301	やっぱ1回見たところに
BP-S4-B-85	603.401	605.541	帰っちゃうんじゃないかなっていう
BP-S4-A-159	604.616	606.346	はいはいはいはいはい
BP-S4-B-86	605.996	607.196	不安うんは
BP-S4-B-87	607.616	610.336	ありますね い 良いと思うんですけどどうやって売る
BP-S4-B-88	610.74	611.382	んですかね
BP-S4-C-47	611.236	613.816	あとベテラン団体より多く売れた時の
BP-S4-C-48	616.417	617.496	ちょっと安く売っちゃっ
BP-S4-C-49	617.716	619.667	てー何か文句言われたり
BP-S4-B-89	617.986	618.427	ええ
BP-S4-B-90	625.836	626.946	高いですよね
BP-S4-C-50	627.902	629.562	ドリンクって後から欲しくなるじゃないですか
BP-S4-A-162	629.727	631.427	まあドリンクは確かに
BP-S4-B-91	629.746	630.866	うんうんうん
BP-S4-C-51	630.606	631.116	長く
BP-S4-A-163	631.467	632.167	何回
BP-S4-A-164	632.267	632.777	でも
BP-S4-A-165	632.922	634.222	飲んでいいみたいな
BP-S4-A-166	634.307	635.047	風潮はあると
BP-S4-A-167	635.107	636.447	まあOKだと思うんで
BP-S4-D-116	636.496	636.746	はい
BP-S4-D-117	638.096	639.647	ただ客引きが
BP-S4-D-118	640.907	644.487	すごいからといって必ず全員がそこに行くって
BP-S4-D-119	644.616	645.456	って訳じゃ
BP-S4-A-168	645.356	646.356	ではないですよね
BP-S4-D-120	645.916	646.626	ない
BP-S4-D-121	646.706	648.376	と 思うんで その
BP-S4-D-122	648.647	652.977	客引きについてはあまり考慮しなくてもいいんじゃないで
BP-S4-A-169	652.427	653.757	まあそうですね
BP-S4-D-123	653.057	654.277	しょうか
BP-S4-B-93	655.984	658.216	例えばそしたら南門
BP-S4-B-94	658.782	659.316	とか
BP-S4-A-170	658.976	659.236	はい
BP-S4-B-95	659.436	659.662	だっ
BP-S4-B-96	659.807	660.326	たら
BP-S4-B-97	661.167	661.996	えーと
BP-S4-B-98	662.139	664.568	まあ休憩所とちょっと被っちゃうんすけど
BP-S4-A-171	664.736	665.007	はい
BP-S4-D-124	665.007	665.307	はい
BP-S4-B-99	665.566	666.746	例えば何か
BP-S4-B-100	668.086	671.865	僕がいっつも学祭に行って思うのは歩いて疲れるじゃないですか
BP-S4-A-172	671.486	672.777	はいはいはいはいはい
BP-S4-D-125	671.937	672.307	はい
BP-S4-B-101	672.586	674.758	マッサージあったらいいかなと
BP-S4-C-52	675.476	677.417	時間がかかりそうなんですよね
BP-S4-B-102	676.846	677.127	で
BP-S4-B-103	677.437	678.236	例えば
BP-S4-B-104	678.547	679.917	ラグビー部だったら
BP-S4-B-105	680.28	682.56	おじさん達の集客を狙って
BP-S4-B-106	682.95	686.71	おじさんおばさん達の集客を狙ってマッサージをするんすよ
BP-S4-A-173	683.816	684.637	ラグビー部ねえ
BP-S4-B-107	686.986	687.716	でそこに
BP-S4-B-108	688.167	689.079	ドリンクも売ると
BP-S4-B-109	690.387	691.726	お茶なり何なりの
BP-S4-A-174	690.397	692.427	あーまあ
BP-S4-A-175	692.836	694.277	サービスも付ける
BP-S4-B-110	693.246	696.856	で例えば10分15分そんなに長い間居たいわけじゃないっすか
BP-S4-B-111	697.507	699.007	だから10分15分
BP-S4-B-112	699.476	699.846	で
BP-S4-B-113	700.196	702.066	マッサージやら何やらして
BP-S4-B-114	702.52	703.116	かつ
BP-S4-B-115	703.407	705.177	飲み物やらかき氷を
BP-S4-B-116	705.866	706.346	売ると
BP-S4-C-53	706.387	706.757	はい
BP-S4-A-176	706.767	707.437	はいはいはい
BP-S4-B-117	707.387	708.456	でそうすると
BP-S4-A-177	708.486	710.206	まあ混ぜられますよね確かに
BP-S4-B-118	709.777	711.287	サービス料なんでまあ
BP-S4-B-119	711.566	713.576	多少の訓練はいるにせよ
BP-S4-A-178	714.267	718.576	まあワンドリンクでマッサージも付けますみたいなサービスも出来るわけですよね
BP-S4-B-120	715.696	716.066	はい
BP-S4-B-121	717.008	718.586	はい{LAUGH}
BP-S4-C-54	717.746	718.897	まあ利益良さそうですよね
BP-S4-B-122	718.937	719.767	そうっすね
BP-S4-C-55	719.627	720.206	場所が
BP-S4-B-123	721.557	726.246	そうっすねどれぐらいの場所得られるかっていうのがわかんないのがちょっと微妙ですよね
BP-S4-D-126	725.527	727.017	そうですねここの
BP-S4-D-127	727.177	727.527	だと
BP-S4-D-128	727.687	730.267	いまいち広さがわからないですもんね
BP-S4-B-124	727.696	728.177	うーん
BP-S4-D-129	733.377	736.187	3番の方は何かありますか
BP-S4-D-130	737.377	737.816	ドリン
BP-S4-D-131	737.917	738.157	ク
BP-S4-D-132	738.246	738.767	以上に
BP-S4-A-179	739.147	739.767	推したいもの
BP-S4-C-56	739.267	741.387	いやドリンクが被ってるからかき氷にし
BP-S4-D-133	739.336	740.557	推せるみたいな
BP-S4-C-57	741.627	742.627	ただけなんで
BP-S4-D-134	742.696	742.956	はい
BP-S4-C-58	744.257	744.527	あと
BP-S4-C-59	746.157	746.687	まあ東
BP-S4-C-60	746.847	747.097	と
BP-S4-C-61	747.447	749.446	まあ北はドリンクがあるから無しで
BP-S4-C-62	750.216	753.106	東にも汁とかタピオカうどん
BP-S4-C-63	754.326	754.937	あるんで
BP-S4-C-64	755.677	758.777	まあ南か西にかき氷がいいかなーって考えてました
BP-S4-D-135	759.127	759.517	はい
BP-S4-C-65	759.547	761.637	で親子連れって書いてあるじゃないですか西エリアの
BP-S4-A-180	761.076	762.066	はいはいはいはい
BP-S4-C-66	762.527	763.196	そうなると
BP-S4-C-67	764.927	765.387	んーこの
BP-S4-C-68	766.566	768.137	んー40うーんどの辺だろ
BP-S4-C-69	769.706	771.716	36から50のうちのどっか
BP-S4-C-70	772.236	773.216	も足されますよね
BP-S4-B-125	773.377	774.307	うーん
BP-S4-C-71	773.616	774.757	一緒に買ってもらえれば
BP-S4-A-181	773.647	774.507	まあそうですよね
BP-S4-B-126	775.057	775.807	うんうんうん
