ID	start	end	transcription
TP-S3-D-90	230.629	231.281	あー
TP-S3-A-41	232.103	232.359	あ
TP-S3-A-42	232.762	234.279	みなさん高尾山ってご存知です
TP-S3-D-91	234.618	235.794	ってことはあーわかりますか
TP-S3-C-11	234.751	235.746	あー
TP-S3-B-67	234.888	235.637	高尾山知ってます
TP-S3-A-43	235.561	236.77	あの新宿一本でいける
TP-S3-D-92	236.611	237.266	はいはいはいはい
TP-S3-B-68	236.925	237.225	はい
TP-S3-A-44	237.744	241.183	あそこはもうほんとに今 外国人の溜まり場になってまして
TP-S3-D-93	240.46	242.135	あっそうなんですか へー 
TP-S3-B-69	240.71	241.655	へー
TP-S3-C-12	241.292	242.28	へー
TP-S3-D-94	242.405	243.74	じゃ高尾山候補入れときます
TP-S3-B-70	242.796	243.831	あーいいですね 高尾山
TP-S3-D-95	246.444	247.15	高尾山
TP-S3-D-96	247.368	247.583	って
TP-S3-D-97	248.09	249.22	奥多摩の方でしたっけ
TP-S3-A-45	249.453	249.637	えっ
TP-S3-A-46	250.031	250.91	と 八王子ですね
TP-S3-D-98	250.608	253.04	あっちが あっじゃあ奥多摩よりも南側っすね
TP-S3-B-71	251.042	251.696	あー
TP-S3-A-47	252.172	252.383	はい
TP-S3-B-72	253.19	253.738	へー
TP-S3-B-73	254.353	256.786	えっ高尾山って普通に山ですよね なんか
TP-S3-A-48	256.449	257.42	山 山ですね
TP-S3-B-74	257.572	259.755	そういうなんかあるんすか そういう
TP-S3-B-75	260.114	261.244	たま たまれるような
TP-S3-A-49	261.729	262.442	あのー
TP-S3-A-50	262.688	263.127	ほんとに
TP-S3-A-51	263.5	266.949	世界の中でも と 都心からあそこまで近い
TP-S3-B-76	267.579	268.43	へー
TP-S3-A-52	268.16	270.394	緑がある っていうのはほんとに珍しいそうで
TP-S3-D-99	269.04	269.86	あー
TP-S3-C-13	269.6	271.311	うーん
TP-S3-B-77	269.798	270.681	あー
TP-S3-B-78	271.307	272.409	へーそういう
TP-S3-D-100	272.748	273.753	あっそんなもんすかね
TP-S3-A-53	272.849	273.072	はい
TP-S3-B-79	274.033	276.757	あ 東京って山あるイメージないんですよね そういうの
TP-S3-D-101	274.184	274.754	うん
TP-S3-A-54	276.433	276.75	はい
TP-S3-B-80	277.02	278.372	県外からのあの県
TP-S3-B-81	278.792	279.196	東京
TP-S3-A-55	278.86	279.181	うん
TP-S3-A-56	279.73	284.153	って思ってるとほんとに 特急で 30分行くとほんとに山になってしまうんで
TP-S3-B-82	279.761	280.731	以外からの人に
TP-S3-B-83	284.22	285.079	へー
TP-S3-D-102	285.324	285.701	でも
TP-S3-A-57	285.339	287.122	なんかそれがほんとに珍しいみたいっすよ
TP-S3-D-103	287.005	287.636	へー
TP-S3-B-84	287.122	288.025	へー
TP-S3-D-104	288.281	288.659	あと
TP-S3-D-105	288.896	290.444	なんかカナダもそんな感じでしたけど
TP-S3-D-106	290.701	291.816	そんな はい
TP-S3-B-85	290.93	291.446	あっそうなんですか
TP-S3-D-107	292.988	293.816	へー
TP-S3-A-58	293.327	295.107	なんで今 大変 大変みたいですよ ほんとに
TP-S3-D-108	295.273	296.31	あっそうなんすか
TP-S3-B-86	295.339	296.064	へー
TP-S3-D-109	297.44	298.481	山となるとあと
TP-S3-B-87	297.503	297.825	はっ
TP-S3-B-88	298.1	298.461	はーい
TP-S3-A-59	298.3	298.705	なんか
TP-S3-D-110	298.716	299.596	富士山どうすっかね
TP-S3-A-60	299.68	301.52	ヨーロッパの雑誌にも取り上げられてたみたいで
TP-S3-B-89	301.649	302.288	へー
TP-S3-D-111	301.809	302.648	へー
TP-S3-B-90	303.737	307.683	八王子のあの風景がうちの地元の埼玉の付近に似すぎる
TP-S3-B-91	308.579	310.07	いやー東京恐ろしいな
TP-S3-D-112	311.216	311.529	じゃ
TP-S3-D-113	311.948	312.507	えっと
TP-S3-B-92	312.019	312.66	どうしましょう
TP-S3-D-114	312.893	314.58	とりあえず高尾山足して あとなんか
TP-S3-B-93	315.49	316.322	（何も言っていない）ありますかね
TP-S3-D-115	315.551	316.222	ありますかね
TP-S3-B-94	316.748	318.38	東京のそういうなんか
TP-S3-A-61	318.614	320.68	あと1 2個程度挙げた方ががいいですよね
TP-S3-D-116	320.42	321.175	こじ あとは
TP-S3-D-117	321.469	323.914	とりあえずなんか羅列するだけだったら
TP-S3-D-118	324.475	325.581	丁度話題の富士山
TP-S3-D-119	325.922	326.492	とか
TP-S3-B-95	326.43	327.23	あー
TP-S3-C-14	326.99	327.87	うーん
TP-S3-D-120	327.188	327.938	まっとはいえ
TP-S3-D-121	328.155	329.431	登るわけにはいかないんで
TP-S3-B-96	329.37	329.798	はい
TP-S3-D-122	329.437	329.853	{LAUGH}
TP-S3-D-123	330.075	332.215	富士山でも河口湖あたりのがいいんですかね
TP-S3-A-62	332.433	333.168	あーそうですね
TP-S3-B-97	333.1	333.475	あー
TP-S3-D-124	333.148	333.496	はい
TP-S3-D-125	339.731	343.087	一泊 一泊二日となるとまあ河口湖ちょっと泊まって
TP-S3-D-126	343.743	345.435	みたいなこともできますし
TP-S3-B-98	345.05	345.492	うーん
TP-S3-A-63	345.301	346.505	あ 山梨県ですと
TP-S3-D-127	346.227	346.477	なんか
TP-S3-A-64	346.779	347.47	隣ですしね
TP-S3-A-65	347.987	348.57	可能ですね
TP-S3-B-99	350.053	354.509	でもな 日本 海外からきて一泊二日っていうのは ちょっと 
TP-S3-D-128	354.938	356.461	ちょっと弾丸ツアー過ぎますかね
TP-S3-B-100	354.99	355.866	少なすぎる
TP-S3-B-101	356.253	357.067	相当
TP-S3-D-129	356.466	356.84	{LAUGH}
TP-S3-A-66	357.457	359.057	あっ かなりハードスケジュールですよね
TP-S3-D-130	358.687	359.273	うん
TP-S3-B-102	358.759	359.42	確かに
TP-S3-B-103	360.56	361.382	せめて
TP-S3-B-104	361.775	363.899	3泊4日くらい泊まっとかないと
TP-S3-D-131	364.042	364.629	うーん
TP-S3-B-105	364.279	365.394	全然楽しめないと
TP-S3-B-106	365.681	366.207	思います
TP-S3-D-132	365.72	366.5	そうですよね
TP-S3-B-107	367.509	367.714	うん
TP-S3-D-133	368.76	369.551	あとどこだろ
TP-S3-D-134	371.109	373.357	まあ一応さっきの秋葉で買い物みたいの
TP-S3-B-108	373.269	373.705	はあ
TP-S3-D-135	373.664	374.411	入れときますか
TP-S3-B-109	374.589	374.987	そうですね
TP-S3-B-110	383.92	384.805	えっこれで
TP-S3-B-111	385.99	387.081	まあ大体
TP-S3-B-112	387.303	387.675	こんな
TP-S3-B-113	387.953	390.388	あの やることはこんな感じで あとは
TP-S3-D-136	390.305	390.625	うーん
TP-S3-B-114	390.909	393.392	具体的に旅の計画っていうのを
TP-S3-D-137	392.005	392.681	そうっすね
TP-S3-D-138	393.325	395.14	なんか方向性としてはそんな
TP-S3-B-115	394.955	395.269	はい
TP-S3-D-139	395.577	396.237	これくらいかな
TP-S3-B-116	396.527	397.448	そうですね うん
TP-S3-D-140	396.535	397.515	って感じですよね
TP-S3-A-67	396.735	397.318	ですかね
TP-S3-D-141	399.5	399.983	うん
TP-S3-D-142	400.931	401.618	花火大会
TP-S3-D-143	401.925	402.6	いいっすよね
TP-S3-B-117	402.759	403.24	確かに
TP-S3-A-68	402.814	403.05	うん
TP-S3-D-144	403.083	403.977	個人的には
TP-S3-B-118	404.153	404.464	うん
TP-S3-D-145	404.391	405.338	でも花火大会
TP-S3-D-146	405.597	408.233	やるとなると やるってか見るとなると
TP-S3-B-119	408.16	408.522	はい
TP-S3-D-147	408.988	410.829	多分一日目にその近くに
TP-S3-D-148	411.105	412.229	泊まんなきゃいけない
TP-S3-B-120	412.855	413.61	あー
TP-S3-A-69	412.924	413.457	そうすると
TP-S3-D-149	413.192	413.579	っていう
TP-S3-A-70	413.754	414.872	河口湖は
TP-S3-D-150	415.344	416.34	河口湖とか
TP-S3-A-71	415.672	416.45	きついですね
TP-S3-D-151	416.637	421.653	高尾山がちょっと難しいかなって でも高尾山行って帰って来てすぐは なんか隅田川行くのも{息}大変そうっすね
TP-S3-B-121	418.072	418.425	あー
TP-S3-A-72	420.52	421.948	うん まー大変ですね
TP-S3-B-122	421.498	422.314	あー
TP-S3-D-152	422.042	422.839	大変そうっすね
TP-S3-B-123	423.557	424.357	じゃこの
TP-S3-C-15	423.848	425.19	じゃやっぱスカイツリーとか
TP-S3-D-153	425.47	426.84	うん 浅草とか
TP-S3-C-16	426.42	427.94	浅草ら辺だと
TP-S3-B-124	426.598	427.964	浅草あたりが
TP-S3-D-154	427.096	427.705	そこらへん
TP-S3-B-125	428.229	428.6	多分
TP-S3-B-126	428.925	429.11	うん
TP-S3-B-127	429.453	431.188	俺 あれなんですよ 今年
TP-S3-B-128	431.664	435.238	その あの ね 年末年始その浅草に行ったんすけど
TP-S3-D-155	434.814	435.238	はいはい
TP-S3-B-129	435.259	439.853	歩いて普通にスカイ 隅田川のあの橋わたってスカイ スカイツリー行けたので ほんとその辺あたりが多分一番
TP-S3-A-73	436.85	437.288	うん
TP-S3-D-156	439.709	440.601	ふんふんふんふん
TP-S3-C-17	440.339	441.04	うーん
TP-S3-B-130	440.39	442.398	ほんとその辺あたりが多分一番
TP-S3-A-74	440.811	441.122	じゃ
TP-S3-A-75	441.629	444.366	浅草スカイツリー花火は繋がりそうですね
TP-S3-D-157	444.361	447.038	そうっすよね 3つはまとめて行けそうっすからね
TP-S3-B-131	444.683	445.292	あっそうですね
TP-S3-B-132	445.579	446.307	こいつ
TP-S3-B-133	447.272	447.683	でまあ
TP-S3-B-134	447.994	451.842	でまあ まあこの辺で花火見て一泊したら次の日に買い物に秋葉行くとか
TP-S3-D-158	451.375	452.925	あーなるほどなるほど
TP-S3-A-76	451.75	452.151	あ
TP-S3-C-18	451.866	452.614	おー
TP-S3-B-135	452.569	453.033	これが
TP-S3-A-77	453.081	453.524	なるほど
TP-S3-B-136	453.322	454.294	いいんじゃないかなみたいな
TP-S3-D-159	454.983	457.865	スカイツリーが行けるかどうかちょっとわかんないっすけどね はい
TP-S3-B-137	456.914	457.512	まあ確かに
TP-S3-C-19	457.551	458.188	確かに
TP-S3-B-138	458.398	458.731	うん
TP-S3-D-160	458.575	460.888	もし中東からきたらドバイタワーのがでけーよ
TP-S3-B-139	460.687	462.227	{LAUGH}
TP-S3-D-161	460.898	461.122	{LAUGH}
TP-S3-D-162	461.33	461.857	{LAUGH}
TP-S3-D-163	462.205	463.092	言いそうっすかね
TP-S3-B-140	462.503	463.125	{LAUGH}
TP-S3-B-141	463.272	463.496	{LAUGH}
TP-S3-B-142	464.281	464.72	うん
TP-S3-A-78	465.49	467.189	や だからこそ見てみたいっていうのもあるんじゃないですか
TP-S3-D-164	465.711	466.005	うーん
TP-S3-D-165	466.62	467.26	あっ なるほど
TP-S3-B-143	466.842	467.044	{LAUGH}
TP-S3-B-144	467.044	467.772	あー
TP-S3-D-166	467.921	469.309	勝ったって言ってうちのが国勝ったって言って
TP-S3-A-79	468.977	470.042	あ うちのが強い
TP-S3-D-167	469.309	469.544	{LAUGH}
TP-S3-A-80	470.227	470.353	{LAUGH}
TP-S3-A-81	470.581	471.33	{LAUGH}
TP-S3-D-168	472.185	472.779	うーん
TP-S3-D-169	473.664	474.98	そうすね ここが これだと
TP-S3-D-170	476.12	476.497	その
TP-S3-D-171	476.972	477.235	うん
TP-S3-D-172	477.605	479.668	浅草スカイツリー花火大会だと
TP-S3-D-173	480.34	481.744	秋葉も行けますし まい
TP-S3-D-174	482.216	485.214	一応三角つけましたけどお台場にも行けるっちゃいけますよね
TP-S3-B-145	484.649	485.3	あー
TP-S3-A-82	485.529	485.844	ですね
TP-S3-D-175	485.846	486.05	あっ
TP-S3-D-176	486.685	487.662	お台場じゃなくって
TP-S3-D-177	488.201	489.555	あれとかどうっすか なんでしたっけあの
TP-S3-D-178	490.966	492.519	えっとー 名前がでてこない
TP-S3-D-179	493.055	495.601	あのー そ せ 競り市場さんの魚の
TP-S3-A-83	496.457	497.218	あ えー
TP-S3-C-20	496.768	497.38	築地
TP-S3-D-180	497.284	498.374	あっ築地っす 築地っす
TP-S3-B-146	497.36	498.529	築地っす 築地
TP-S3-A-84	497.75	497.988	次
TP-S3-D-181	498.386	498.628	{LAUGH}
TP-S3-C-21	499.069	500.269	うーん 確かに
TP-S3-A-85	500.212	500.696	確かにメリ
TP-S3-A-86	501.189	502.62	あるそうですよね メリッ 人気が
TP-S3-D-182	501.793	502.59	いいっすよね 
TP-S3-B-147	501.839	502.43	ですよね
TP-S3-D-183	502.822	503.83	結構近いじゃないっすか
TP-S3-D-184	505.05	505.337	あっ
TP-S3-D-185	505.64	506.503	築地漢字忘れた 
TP-S3-C-22	506.49	506.97	書けねぇ
TP-S3-C-23	506.97	507.377	{LAUGH}
TP-S3-D-186	506.987	507.5	{LAUGH}
TP-S3-D-187	507.614	508.079	字がわからない
TP-S3-D-188	508.085	508.544	{LAUGH}
TP-S3-D-189	510.56	513.937	うん 築地とか行ったらなんか日本食楽しめそうだから
TP-S3-A-87	514.71	515.401	そうですね
TP-S3-C-24	514.879	515.931	うん
TP-S3-D-190	515.481	517.035	うん 外人って多分そういう
TP-S3-B-148	515.71	516.924	あーいいですよね
TP-S3-C-25	516.32	517.196	うーん
TP-S3-D-191	517.32	518.809	食とかで攻めてもいいっすよね
TP-S3-B-149	518.544	519.405	あーあっ
TP-S3-B-150	519.87	522.09	それ考えると こ この この辺は
TP-S3-D-192	522.389	525.257	いいっすよね なんか 近い 近く 近場でまとまってて
TP-S3-B-151	522.396	523.32	大分良いです
TP-S3-B-152	525.23	525.725	うーん
TP-S3-D-193	525.592	526.059	うーん
TP-S3-A-88	526.407	528.029	でも場所は大分固まってきましたね
TP-S3-D-194	528.083	529.246	はいはい そうですよね で
TP-S3-D-195	529.455	529.607	で
TP-S3-D-196	529.861	531.814	これだと皇居も見えるじゃないっすか 近くていいもの
TP-S3-D-197	532.124	532.514	ていいもの
TP-S3-A-89	532.159	533.157	あー皇居
TP-S3-B-153	532.316	532.957	あーですよね
TP-S3-C-26	532.498	533.205	{LAUGH}
TP-S3-A-90	533.405	533.74	{LAUGH}
TP-S3-C-27	533.485	534.161	興味あんのかな
TP-S3-C-28	534.168	534.757	{LAUGH}
TP-S3-B-154	534.288	534.818	{LAUGH}
TP-S3-A-91	534.524	535.509	こ 皇居
TP-S3-B-155	535.353	539.451	なんか外国人が全裸全裸の外国人が皇居歩いたからか
TP-S3-A-92	536.244	537.05	どうなんですかね
TP-S3-D-198	536.859	537.418	えーでも
TP-S3-D-199	538.085	538.527	あれですよ
TP-S3-D-200	539.639	539.953	はい
TP-S3-B-156	539.803	542.488	なんか入ろうとして警察に捕まったってなりました
TP-S3-D-201	541.301	542.046	あっ ありましたね
TP-S3-D-202	542.046	542.29	{LAUGH}
TP-S3-A-93	542.279	542.851	ありましたね
TP-S3-A-94	542.851	543.392	{LAUGH}
TP-S3-B-157	543.127	543.525	{LAUGH}
TP-S3-D-203	543.234	544.944	まあ皇居は あれじゃないですか あのー
TP-S3-D-204	545.911	546.781	あの世界にも
TP-S3-D-205	547.116	548.414	ただ一人のエンペラー
TP-S3-B-158	548.611	549.779	あーあれですね
TP-S3-D-206	548.955	549.459	なんで
TP-S3-D-207	549.942	551.733	そういった意味では意外とそういうところは
TP-S3-B-159	550.262	551.48	世界最古ですもん
TP-S3-D-208	552.029	552.598	外人は
TP-S3-D-209	552.812	554.679	なんか結構あそこ あ あいつらは
TP-S3-D-210	555.061	557.107	文化系 文化的なこと気にするじゃないっすか
TP-S3-B-160	557.139	558.04	あーたしかに
TP-S3-D-211	558.387	559.251	意外と皇居
TP-S3-D-212	559.81	562.396	悪くないのかなって あと皇居の近く結構
TP-S3-B-161	561.25	561.724	あー
TP-S3-D-213	563.636	565.053	例えば後楽園とか
TP-S3-B-162	565.21	565.996	あー
TP-S3-D-214	565.272	568.079	あるじゃないっすか あのー 遊園地の方じゃなくて 庭園の方とか
TP-S3-D-215	568.661	569.953	あと新宿御苑とかも
TP-S3-D-216	570.372	571.966	新宿御苑とかなんか結構最近
TP-S3-D-217	573.009	574.988	かん 外国人観光客とか来るらしいし 庭園系ってのもまあ も
TP-S3-D-218	575.387	576.462	来るらしいし
TP-S3-B-163	575.5	576.335	あー
TP-S3-A-95	576.368	576.835	えー
TP-S3-D-219	577.212	578.437	庭園系ってのもまあ も
TP-S3-D-220	579.107	579.964	悪くないのかなって
TP-S3-B-164	579.73	580.357	あー
TP-S3-C-29	580.592	581.177	うーん
TP-S3-D-221	587.798	589.044	丁度半分くらいですね
TP-S3-A-96	589.138	589.71	ですね
TP-S3-A-97	593.424	595.272	一日目二日目と
TP-S3-A-98	595.618	596.65	とりあえず行動できるものに分け
